poll;vote
582;yes
582;yes
582;yes
582;yes
582;yes
582;yes
582;no
582;yes
582;yes
582;yes
582;yes
582;no
582;yes
583;no
583;yes
583;yes
583;no
583;no
583;yes
583;yes
583;yes
583;yes
583;yes
583;yes
583;yes
583;no
583;yes
583;no
583;yes
583;yes
583;no
583;yes
583;no
583;no
583;yes
583;no
583;yes
583;yes
583;no
583;yes
583;yes
583;yes
583;no
584;no
584;yes
584;yes
584;yes
584;no
584;yes
584;yes
584;yes
584;yes
584;yes
584;yes
584;no
584;yes
584;no
584;no
584;no
584;no
584;no
584;yes
584;yes
584;yes
584;yes
584;yes
584;yes
584;yes
584;yes
584;yes
584;no
584;no
584;yes
585;yes
585;yes
585;yes
585;no
585;yes
585;yes
585;no
585;no
585;yes
585;yes
585;yes
585;yes
585;yes
585;yes
585;yes
585;no
585;yes
585;yes
585;yes
585;no
585;yes
585;no
585;yes
585;no
585;no
585;no
585;yes
585;yes
585;no
585;no
586;yes
586;yes
586;no
586;no
586;no
586;no
586;yes
586;no
586;yes
586;yes
586;no
586;yes
586;no
586;no
586;yes
586;no
586;yes
586;no
586;no
586;no
586;yes
586;no
586;no
586;no
586;yes
586;yes
586;yes
586;no
586;yes
586;no
587;yes
587;yes
587;yes
587;yes
587;yes
587;yes
587;yes
587;yes
587;no
587;yes
587;yes
587;yes
587;yes
587;yes
587;yes
587;no
587;no
587;no
587;no
587;no
587;yes
587;no
587;no
587;yes
587;no
587;yes
587;no
587;yes
587;yes
587;yes
588;no
588;yes
588;yes
588;yes
588;no
588;yes
588;yes
588;no
588;no
588;yes
588;no
588;yes
588;no
588;yes
588;yes
588;no
588;no
588;no
588;no
588;yes
588;yes
588;no
588;no
588;yes
588;yes
588;no
588;no
588;yes
588;yes
588;yes
589;yes
589;no
589;yes
589;yes
589;yes
589;yes
589;no
589;no
589;yes
589;no
589;yes
589;yes
589;yes
589;yes
589;yes
589;yes
589;no
589;no
589;yes
589;yes
589;yes
589;no
589;no
589;yes
589;yes
589;yes
589;no
589;yes
589;yes
589;no
590;yes
590;no
590;yes
590;yes
590;no
590;yes
590;yes
590;no
590;no
590;yes
590;no
590;yes
590;no
590;yes
590;no
590;yes
590;no
590;yes
590;yes
590;yes
590;no
590;no
590;yes
590;no
590;yes
590;yes
590;no
590;yes
590;no
590;no
591;yes
591;no
591;yes
591;yes
591;no
591;yes
591;yes
591;yes
591;yes
591;no
591;yes
591;yes
591;yes
591;yes
591;yes
591;yes
591;yes
591;yes
591;no
591;yes
591;no
591;yes
591;no
591;yes
591;yes
591;yes
591;yes
591;no
591;yes
591;no
592;yes
592;yes
592;no
592;no
592;yes
592;yes
592;no
592;no
592;yes
592;no
592;yes
592;yes
592;yes
592;no
592;no
592;no
592;yes
592;no
592;no
592;no
592;no
592;yes
592;yes
592;yes
592;no
592;no
592;yes
592;yes
592;no
592;yes
593;yes
593;yes
593;no
593;no
593;yes
593;yes
593;yes
593;yes
593;no
593;yes
593;yes
593;yes
593;yes
593;no
593;yes
593;no
593;no
593;yes
593;yes
593;no
593;yes
593;no
593;yes
593;yes
593;yes
593;yes
593;no
593;yes
593;no
593;no
594;yes
594;yes
594;yes
594;yes
594;yes
594;yes
594;yes
594;yes
594;yes
594;yes
594;no
594;yes
594;yes
594;no
594;yes
594;no
594;yes
594;no
594;no
594;no
594;no
594;yes
594;yes
594;no
594;no
594;yes
594;no
594;yes
594;no
594;no
595;no
595;no
595;yes
595;yes
595;yes
595;no
595;yes
595;yes
595;yes
595;yes
595;yes
595;no
595;no
595;yes
595;no
595;yes
595;no
595;yes
595;yes
595;no
595;no
595;no
595;yes
595;yes
595;yes
595;no
595;yes
595;yes
595;no
595;no
596;yes
596;no
596;yes
596;yes
596;yes
596;yes
596;no
596;yes
596;yes
596;yes
596;yes
596;yes
596;yes
596;yes
596;yes
596;yes
596;yes
596;no
596;no
596;no
596;no
596;yes
596;yes
596;yes
596;no
596;yes
596;yes
596;no
596;no
596;yes
597;yes
597;no
597;yes
597;yes
597;yes
597;no
597;no
597;yes
597;no
597;yes
597;yes
597;yes
597;no
597;no
597;yes
597;yes
597;no
597;yes
597;yes
597;no
597;yes
597;yes
597;no
597;yes
597;yes
597;no
597;yes
597;yes
597;yes
597;yes
598;yes
598;yes
598;no
598;yes
598;yes
598;yes
598;yes
598;yes
598;yes
598;yes
598;no
598;yes
598;yes
598;yes
598;no
598;no
598;no
598;yes
598;yes
598;yes
598;yes
598;yes
598;yes
598;yes
598;no
598;no
598;no
598;no
598;no
598;no
599;yes
599;no
599;yes
599;yes
599;yes
599;yes
599;no
599;no
599;no
599;no
599;yes
599;no
599;no
599;yes
599;yes
599;yes
599;yes
599;no
599;yes
599;yes
599;yes
599;no
599;yes
599;yes
599;no
599;no
599;no
599;yes
599;yes
599;no
600;no
600;yes
600;no
600;no
600;no
600;yes
600;no
600;no
600;no
600;yes
600;yes
600;yes
600;no
600;yes
600;no
600;yes
600;yes
600;yes
600;yes
600;yes
600;yes
600;no
600;no
600;yes
600;yes
600;yes
600;yes
600;no
600;no
600;yes
601;yes
601;no
601;no
601;yes
601;no
601;no
601;no
601;yes
601;no
601;yes
601;yes
601;no
601;yes
601;yes
601;yes
601;yes
601;yes
601;no
601;yes
601;yes
601;yes
601;yes
601;yes
601;yes
601;yes
601;no
601;yes
601;yes
601;yes
601;no
602;no
602;yes
602;yes
602;no
602;no
602;yes
602;no
602;yes
602;no
602;no
602;no
602;no
602;yes
602;yes
602;yes
602;yes
602;no
602;no
602;no
602;yes
602;no
602;yes
602;yes
602;yes
602;yes
602;no
602;yes
602;yes
602;no
602;yes
603;yes
603;yes
603;yes
603;yes
603;yes
603;yes
603;yes
603;no
603;no
603;yes
603;yes
603;no
603;yes
603;yes
603;yes
603;yes
603;yes
603;no
603;yes
603;no
603;no
603;yes
603;no
603;no
603;yes
603;yes
603;no
603;no
603;no
603;no
604;yes
604;no
604;yes
604;no
604;yes
604;no
604;yes
604;yes
604;yes
604;yes
604;yes
604;yes
604;yes
604;yes
604;yes
604;yes
604;no
604;yes
604;no
604;yes
604;yes
604;no
604;no
604;yes
604;yes
604;no
604;yes
604;yes
604;yes
604;no
605;no
605;yes
605;yes
605;yes
605;yes
605;no
605;no
605;yes
605;no
605;no
605;yes
605;yes
605;yes
605;yes
605;yes
605;no
605;yes
605;no
605;yes
605;no
605;yes
605;yes
605;yes
605;no
605;yes
605;yes
605;yes
605;no
605;yes
605;yes
606;no
606;yes
606;no
606;no
606;yes
606;no
606;no
606;no
606;yes
606;no
606;yes
606;yes
606;no
606;yes
606;no
606;yes
606;yes
606;no
606;no
606;yes
606;yes
606;no
606;no
606;yes
606;no
606;yes
606;no
606;yes
606;no
606;yes
607;yes
607;yes
607;no
607;yes
607;yes
607;yes
607;yes
607;yes
607;yes
607;yes
607;yes
607;yes
607;no
607;yes
607;yes
607;yes
607;yes
607;no
607;yes
607;yes
607;no
607;no
607;yes
607;yes
607;yes
607;yes
607;yes
607;no
607;yes
607;no
608;no
608;no
608;yes
608;yes
608;no
608;no
608;yes
608;yes
608;no
608;no
608;yes
608;yes
608;yes
608;no
608;yes
608;yes
608;yes
608;yes
608;yes
608;yes
608;yes
608;no
608;yes
608;yes
608;yes
608;yes
608;no
608;yes
608;no
608;yes
609;no
609;no
609;yes
609;yes
609;yes
609;yes
609;yes
609;yes
609;yes
609;yes
609;no
609;no
609;no
609;no
609;no
609;yes
609;yes
609;yes
609;yes
609;yes
609;yes
609;no
609;yes
609;yes
609;yes
609;yes
609;yes
609;yes
609;yes
609;no
610;yes
610;no
610;yes
610;yes
610;yes
610;no
610;yes
610;no
610;no
610;yes
610;no
610;yes
610;yes
610;yes
610;no
610;yes
610;yes
610;yes
610;no
610;no
610;yes
610;yes
610;no
610;yes
610;no
610;no
610;yes
610;yes
610;yes
610;yes
611;yes
611;yes
611;yes
611;yes
611;no
611;yes
611;yes
611;yes
611;no
611;yes
611;yes
611;yes
611;no
611;no
611;yes
611;yes
611;no
611;yes
611;yes
611;no
611;no
611;no
611;yes
611;no
611;yes
611;yes
611;no
611;no
611;no
611;yes
612;yes
612;no
612;no
612;yes
612;yes
612;yes
612;yes
612;yes
612;yes
612;yes
612;no
612;yes
612;yes
612;yes
612;no
612;yes
612;yes
612;yes
612;no
612;no
612;yes
612;yes
612;yes
612;yes
612;no
612;yes
612;yes
612;yes
612;yes
612;no
613;yes
613;yes
613;no
613;yes
613;yes
613;yes
613;yes
613;yes
613;yes
613;no
613;yes
613;yes
613;yes
613;yes
613;no
613;yes
613;yes
613;yes
613;no
613;yes
613;yes
613;yes
613;no
613;yes
613;yes
613;no
613;yes
613;yes
613;no
613;yes
614;yes
614;yes
614;yes
614;no
614;yes
614;yes
614;yes
614;yes
614;no
614;yes
614;no
614;no
614;no
614;yes
614;yes
614;no
614;yes
614;yes
614;yes
614;yes
614;yes
614;yes
614;no
614;no
614;yes
614;yes
614;yes
614;no
614;yes
614;no
615;yes
615;yes
615;yes
615;no
615;no
615;yes
615;no
615;yes
615;no
615;no
615;yes
615;yes
615;yes
615;yes
615;yes
615;yes
615;yes
615;no
615;yes
615;no
615;no
615;no
615;yes
615;no
615;yes
615;yes
615;yes
615;no
615;no
615;yes
616;yes
616;yes
616;yes
616;yes
616;yes
616;no
616;yes
616;yes
616;yes
616;no
616;no
616;no
616;yes
616;yes
616;no
616;no
616;no
616;yes
616;no
616;no
616;no
616;no
616;no
616;yes
616;yes
616;no
616;yes
616;no
616;yes
616;no
617;no
617;yes
617;no
617;no
617;no
617;yes
617;yes
617;yes
617;yes
617;yes
617;yes
617;yes
617;no
617;no
617;yes
617;yes
617;no
617;no
617;yes
617;yes
617;no
617;yes
617;yes
617;no
617;yes
617;no
617;no
617;yes
617;yes
617;no
618;no
618;yes
618;no
618;no
618;yes
618;yes
618;no
618;yes
618;yes
618;yes
618;no
618;no
618;yes
618;yes
618;yes
618;yes
618;yes
618;yes
618;yes
618;no
618;yes
618;yes
618;no
618;no
618;yes
618;yes
618;no
618;no
618;no
618;yes
619;no
619;no
619;no
619;yes
619;yes
619;yes
619;no
619;yes
619;no
619;no
619;yes
619;yes
619;yes
619;yes
619;no
619;yes
619;no
619;yes
619;yes
619;yes
619;yes
619;yes
619;yes
619;yes
619;no
619;yes
619;no
619;yes
619;no
619;yes
620;yes
620;yes
620;yes
620;no
620;yes
620;no
620;yes
620;no
620;no
620;yes
620;yes
620;yes
620;yes
620;yes
620;yes
620;no
620;no
620;yes
620;yes
620;yes
620;yes
620;yes
620;yes
620;no
620;no
620;yes
620;yes
620;yes
620;yes
620;yes
621;yes
621;yes
621;yes
621;no
621;yes
621;yes
621;yes
621;yes
621;yes
621;no
621;yes
621;yes
621;no
621;no
621;yes
621;yes
621;no
621;no
621;no
621;yes
621;no
621;no
621;yes
621;yes
621;no
621;yes
621;yes
621;yes
621;no
621;no
622;yes
622;yes
622;no
622;yes
622;no
622;yes
622;yes
622;yes
622;yes
622;no
622;yes
622;yes
622;yes
622;yes
622;no
622;yes
622;no
622;no
622;yes
622;yes
622;yes
622;no
622;yes
622;yes
622;yes
622;no
622;yes
622;yes
622;yes
622;no
623;yes
623;yes
623;yes
623;yes
623;yes
623;no
623;no
623;yes
623;yes
623;yes
623;no
623;no
623;no
623;yes
623;yes
623;yes
623;yes
623;yes
623;yes
623;yes
623;yes
623;no
623;yes
623;yes
623;no
623;yes
623;yes
623;no
623;yes
623;yes
624;yes
624;yes
624;yes
624;yes
624;yes
624;yes
624;no
624;yes
624;yes
624;yes
624;yes
624;no
624;no
624;yes
624;no
624;yes
624;no
624;yes
624;yes
624;no
624;no
624;no
624;yes
624;yes
624;yes
624;yes
624;yes
624;yes
624;yes
624;no
625;yes
625;yes
625;yes
625;no
625;yes
625;yes
625;yes
625;no
625;yes
625;yes
625;no
625;yes
625;yes
625;no
625;yes
625;yes
625;yes
625;no
625;no
625;yes
625;no
625;yes
625;no
625;no
625;no
625;yes
625;no
625;yes
625;no
625;yes
626;no
626;no
626;yes
626;yes
626;no
626;yes
626;yes
626;no
626;yes
626;no
626;yes
626;no
626;no
626;yes
626;yes
626;no
626;yes
626;yes
626;no
626;yes
626;yes
626;no
626;yes
626;yes
626;yes
626;no
626;yes
626;no
626;yes
626;yes
627;yes
627;yes
627;yes
627;yes
627;no
627;no
627;yes
627;yes
627;yes
627;yes
627;yes
627;yes
627;no
627;no
627;no
627;no
627;no
627;yes
627;no
627;yes
627;yes
627;yes
627;yes
627;yes
627;yes
627;yes
627;yes
627;yes
627;no
627;yes
628;no
628;yes
628;yes
628;yes
628;no
628;no
628;yes
628;no
628;no
628;no
628;yes
628;yes
628;yes
628;no
628;yes
628;yes
628;yes
628;no
628;yes
628;no
628;no
628;yes
628;no
628;yes
628;no
628;no
628;yes
628;yes
628;no
628;no
629;yes
629;yes
629;no
629;no
629;no
629;no
629;yes
629;yes
629;no
629;yes
629;no
629;yes
629;no
629;no
629;yes
629;no
629;no
629;no
629;no
629;no
629;no
629;yes
629;yes
629;yes
629;yes
629;yes
629;yes
629;yes
629;yes
629;no
630;no
630;yes
630;yes
630;yes
630;no
630;no
630;yes
630;no
630;yes
630;yes
630;yes
630;yes
630;no
630;yes
630;no
630;no
630;yes
630;yes
630;no
630;no
630;yes
630;yes
630;yes
630;no
630;no
630;yes
630;no
630;yes
630;yes
630;yes
631;yes
631;yes
631;no
631;yes
631;yes
631;no
631;no
631;yes
631;no
631;yes
631;yes
631;no
631;yes
631;yes
631;no
631;no
631;no
631;no
631;yes
631;no
631;no
631;yes
631;yes
631;yes
631;yes
631;no
631;no
631;no
631;yes
631;yes
632;yes
632;yes
632;no
632;yes
632;no
632;yes
632;yes
632;yes
632;yes
632;yes
632;yes
632;no
632;yes
632;no
632;yes
632;no
632;yes
632;no
632;yes
632;no
632;yes
632;yes
632;yes
632;no
632;no
632;no
632;yes
632;no
632;no
632;yes
633;no
633;no
633;no
633;yes
633;yes
633;yes
633;yes
633;yes
633;no
633;no
633;no
633;yes
633;yes
633;yes
633;yes
633;no
633;no
633;yes
633;no
633;no
633;yes
633;yes
633;no
633;yes
633;yes
633;yes
633;no
633;yes
633;no
633;no
634;yes
634;no
634;yes
634;yes
634;yes
634;yes
634;yes
634;yes
634;yes
634;yes
634;yes
634;no
634;no
634;no
634;yes
634;no
634;yes
634;yes
634;no
634;no
634;yes
634;yes
634;yes
634;no
634;no
634;yes
634;yes
634;yes
634;yes
634;no
635;no
635;no
635;yes
635;yes
635;yes
635;yes
635;no
635;yes
635;yes
635;yes
635;yes
635;yes
635;no
635;no
635;no
635;no
635;no
635;yes
635;no
635;yes
635;no
635;yes
635;yes
635;yes
635;no
635;no
635;no
635;yes
635;no
635;yes
636;yes
636;yes
636;yes
636;yes
636;yes
636;no
636;no
636;yes
636;yes
636;yes
636;yes
636;yes
636;yes
636;no
636;yes
636;yes
636;yes
636;no
636;no
636;yes
636;yes
636;no
636;yes
636;no
636;yes
636;yes
636;no
636;yes
636;no
636;yes
637;no
637;no
637;no
637;yes
637;yes
637;yes
637;yes
637;no
637;no
637;yes
637;yes
637;no
637;yes
637;yes
637;yes
637;yes
637;yes
637;yes
637;yes
637;yes
637;no
637;yes
637;no
637;yes
637;no
637;yes
637;no
637;yes
637;yes
637;no
638;yes
638;yes
638;no
638;no
638;no
638;yes
638;yes
638;yes
638;yes
638;yes
638;yes
638;no
638;no
638;yes
638;no
638;no
638;yes
638;yes
638;yes
638;yes
638;no
638;yes
638;yes
638;no
638;yes
638;no
638;yes
638;yes
638;no
638;yes
639;no
639;yes
639;yes
639;no
639;yes
639;yes
639;no
639;yes
639;yes
639;yes
639;yes
639;no
639;yes
639;no
639;yes
639;no
639;no
639;no
639;yes
639;no
639;yes
639;no
639;no
639;yes
639;no
639;no
639;yes
639;yes
639;yes
639;yes
640;no
640;yes
640;no
640;no
640;no
640;no
640;yes
640;yes
640;yes
640;yes
640;yes
640;yes
640;yes
640;no
640;no
640;no
640;yes
640;yes
640;yes
640;yes
640;yes
640;yes
640;no
640;yes
640;yes
640;no
640;no
640;yes
640;yes
640;no
641;no
641;no
641;yes
641;no
641;yes
641;yes
641;no
641;yes
641;yes
641;no
641;yes
641;yes
641;yes
641;no
641;no
641;yes
641;no
641;yes
641;no
641;yes
641;no
641;yes
641;no
641;yes
641;no
641;no
641;yes
641;yes
641;yes
641;no
642;yes
642;yes
642;no
642;no
642;yes
642;yes
642;yes
642;no
642;yes
642;yes
642;no
642;yes
642;yes
642;yes
642;yes
642;no
642;no
642;no
642;yes
642;yes
642;no
642;yes
642;no
642;no
642;no
642;no
642;no
642;yes
642;no
642;yes
643;yes
643;yes
643;yes
643;no
643;yes
643;yes
643;yes
643;yes
643;yes
643;yes
643;yes
643;no
643;no
643;yes
643;no
643;no
643;no
643;yes
643;yes
643;yes
643;yes
643;yes
643;no
643;yes
643;no
643;no
643;yes
643;yes
643;no
643;no
644;no
644;no
644;no
644;yes
644;yes
644;yes
644;yes
644;yes
644;yes
644;no
644;yes
644;yes
644;yes
644;yes
644;no
644;no
644;yes
644;no
644;yes
644;yes
644;yes
644;no
644;no
644;yes
644;yes
644;yes
644;no
644;yes
644;no
644;no
645;yes
645;yes
645;no
645;no
645;yes
645;yes
645;yes
645;yes
645;yes
645;no
645;yes
645;yes
645;no
645;yes
645;no
645;no
645;yes
645;no
645;yes
645;yes
645;yes
645;no
645;yes
645;yes
645;yes
645;yes
645;yes
645;yes
645;no
645;no
646;yes
646;no
646;yes
646;yes
646;no
646;no
646;yes
646;no
646;yes
646;yes
646;no
646;no
646;no
646;yes
646;yes
646;no
646;yes
646;no
646;no
646;yes
646;no
646;yes
646;no
646;yes
646;no
646;yes
646;no
646;yes
646;yes
646;no
647;yes
647;no
647;yes
647;no
647;yes
647;yes
647;yes
647;yes
647;yes
647;yes
647;yes
647;no
647;yes
647;yes
647;no
647;no
647;no
647;yes
647;yes
647;no
647;yes
647;yes
647;yes
647;yes
647;no
647;yes
647;no
647;no
647;yes
647;no
648;yes
648;yes
648;yes
648;yes
648;yes
648;yes
648;yes
648;yes
648;yes
648;no
648;yes
648;yes
648;no
648;no
648;no
648;yes
648;no
648;yes
648;no
648;no
648;yes
648;yes
648;yes
648;yes
648;no
648;no
648;yes
648;yes
648;no
648;yes
649;yes
649;no
649;yes
649;yes
649;no
649;yes
649;no
649;yes
649;no
649;yes
649;yes
649;yes
649;yes
649;no
649;yes
649;yes
649;no
649;no
649;no
649;yes
649;no
649;yes
649;no
649;yes
649;no
649;yes
649;yes
649;yes
649;no
649;yes
650;no
650;no
650;no
650;no
650;yes
650;yes
650;yes
650;no
650;no
650;no
650;no
650;yes
650;yes
650;yes
650;no
650;yes
650;yes
650;no
650;yes
650;no
650;no
650;no
650;yes
650;yes
650;yes
650;yes
650;yes
650;no
650;no
650;no
651;no
651;yes
651;no
651;yes
651;no
651;no
651;yes
651;no
651;yes
651;yes
651;yes
651;yes
651;yes
651;no
651;no
651;no
651;yes
651;yes
651;no
651;yes
651;yes
651;yes
651;no
651;no
651;yes
651;yes
651;no
651;no
651;yes
651;yes
652;no
652;yes
652;no
652;no
652;yes
652;yes
652;yes
652;yes
652;no
652;yes
652;yes
652;no
652;no
652;yes
652;yes
652;yes
652;no
652;no
652;yes
652;no
652;yes
652;no
652;no
652;no
652;yes
652;no
652;no
652;yes
652;yes
652;no
653;no
653;yes
653;no
653;no
653;yes
653;yes
653;no
653;yes
653;yes
653;yes
653;no
653;yes
653;yes
653;yes
653;yes
653;yes
653;yes
653;no
653;yes
653;no
653;no
653;yes
653;yes
653;yes
653;no
653;no
653;yes
653;no
653;yes
653;yes
654;yes
654;no
654;no
654;no
654;yes
654;yes
654;yes
654;yes
654;yes
654;yes
654;yes
654;yes
654;yes
654;yes
654;no
654;yes
654;yes
654;no
654;no
654;yes
654;no
654;yes
654;no
654;no
654;no
654;yes
654;yes
654;no
654;no
654;no
655;yes
655;yes
655;no
655;yes
655;yes
655;no
655;yes
655;yes
655;no
655;yes
655;yes
655;no
655;no
655;yes
655;yes
655;yes
655;no
655;no
655;no
655;yes
655;yes
655;no
655;yes
655;no
655;yes
655;yes
655;no
655;yes
655;no
655;no
656;no
656;no
656;no
656;yes
656;yes
656;yes
656;no
656;no
656;no
656;no
656;no
656;yes
656;yes
656;yes
656;no
656;yes
656;yes
656;yes
656;yes
656;yes
656;yes
656;yes
656;no
656;yes
656;yes
656;yes
656;yes
656;no
656;yes
656;no
657;yes
657;no
657;yes
657;yes
657;yes
657;yes
657;yes
657;yes
657;no
657;yes
657;yes
657;yes
657;yes
657;no
657;yes
657;yes
657;yes
657;yes
657;no
657;yes
657;yes
657;yes
657;yes
657;no
657;yes
657;no
657;yes
657;yes
657;no
657;yes
658;no
658;yes
658;yes
658;no
658;yes
658;no
658;yes
658;yes
658;yes
658;yes
658;yes
658;no
658;yes
658;no
658;no
658;yes
658;no
658;yes
658;no
658;yes
658;no
658;yes
658;yes
658;yes
658;yes
658;no
658;no
658;no
658;no
658;no
659;no
659;yes
659;yes
659;no
659;yes
659;yes
659;yes
659;no
659;yes
659;yes
659;yes
659;yes
659;yes
659;yes
659;no
659;yes
659;yes
659;no
659;no
659;yes
659;yes
659;yes
659;no
659;no
659;yes
659;no
659;yes
659;yes
659;no
659;yes
660;yes
660;yes
660;yes
660;no
660;no
660;no
660;yes
660;yes
660;yes
660;no
660;yes
660;yes
660;no
660;yes
660;no
660;yes
660;yes
660;yes
660;no
660;no
660;yes
660;no
660;no
660;no
660;yes
660;yes
660;no
660;yes
660;yes
660;yes
661;no
661;yes
661;yes
661;yes
661;yes
661;yes
661;no
661;no
661;no
661;yes
661;yes
661;yes
661;yes
661;no
661;no
661;yes
661;yes
661;yes
661;no
661;yes
661;yes
661;yes
661;no
661;yes
661;yes
661;no
661;no
661;yes
661;no
661;no
662;no
662;yes
662;yes
662;yes
662;yes
662;yes
662;no
662;yes
662;yes
662;yes
662;no
662;yes
662;yes
662;no
662;yes
662;yes
662;no
662;yes
662;no
662;yes
662;yes
662;yes
662;yes
662;no
662;yes
662;yes
662;no
662;no
662;yes
662;no
663;yes
663;yes
663;yes
663;yes
663;no
663;no
663;no
663;yes
663;yes
663;yes
663;no
663;yes
663;yes
663;no
663;yes
663;no
663;yes
663;yes
663;yes
663;no
663;no
663;no
663;no
663;no
663;no
663;yes
663;no
663;no
663;yes
663;yes
664;yes
664;no
664;yes
664;yes
664;yes
664;no
664;yes
664;yes
664;yes
664;no
664;no
664;yes
664;yes
664;no
664;yes
664;no
664;yes
664;yes
664;no
664;yes
664;yes
664;yes
664;no
664;no
664;yes
664;yes
664;no
664;yes
664;yes
664;no
665;no
665;yes
665;yes
665;yes
665;no
665;yes
665;no
665;no
665;no
665;no
665;no
665;no
665;yes
665;no
665;yes
665;yes
665;no
665;yes
665;yes
665;yes
665;no
665;no
665;yes
665;yes
665;yes
665;no
665;no
665;no
665;yes
665;no
666;no
666;yes
666;yes
666;yes
666;yes
666;no
666;no
666;yes
666;yes
666;yes
666;no
666;yes
666;yes
666;yes
666;no
666;no
666;no
666;no
666;yes
666;yes
666;no
666;no
666;yes
666;yes
666;no
666;yes
666;no
666;no
666;yes
666;no
667;yes
667;no
667;yes
667;yes
667;no
667;yes
667;yes
667;no
667;yes
667;no
667;yes
667;no
667;yes
667;yes
667;no
667;no
667;no
667;yes
667;yes
667;yes
667;no
667;yes
667;no
667;yes
667;yes
667;yes
667;no
667;yes
667;yes
667;yes
668;yes
668;no
668;yes
668;no
668;yes
668;yes
668;yes
668;no
668;yes
668;no
668;yes
668;no
668;yes
668;yes
668;yes
668;yes
668;yes
668;yes
668;no
668;yes
668;yes
668;no
668;no
668;no
668;yes
668;yes
668;no
668;no
668;yes
668;yes
669;no
669;yes
669;no
669;no
669;no
669;no
669;yes
669;no
669;yes
669;no
669;no
669;no
669;no
669;yes
669;no
669;yes
669;yes
669;yes
669;no
669;no
669;no
669;no
669;yes
669;yes
669;yes
669;no
669;yes
669;no
669;yes
669;yes
670;no
670;yes
670;yes
670;no
670;yes
670;yes
670;no
670;yes
670;no
670;no
670;no
670;yes
670;yes
670;yes
670;no
670;no
670;yes
670;yes
670;yes
670;yes
670;yes
670;yes
670;yes
670;no
670;yes
670;yes
670;no
670;yes
670;yes
670;yes
671;yes
671;no
671;yes
671;yes
671;yes
671;no
671;no
671;yes
671;no
671;yes
671;yes
671;no
671;yes
671;no
671;yes
671;no
671;no
671;yes
671;no
671;no
671;no
671;yes
671;yes
671;yes
671;yes
671;yes
671;yes
671;yes
671;no
671;yes
672;no
672;yes
672;no
672;yes
672;yes
672;no
672;yes
672;yes
672;no
672;no
672;no
672;no
672;no
672;yes
672;no
672;yes
672;yes
672;yes
672;no
672;no
672;yes
672;yes
672;yes
672;yes
672;yes
672;no
672;yes
672;no
672;yes
672;no
673;yes
673;yes
673;no
673;no
673;no
673;no
673;no
673;yes
673;no
673;yes
673;yes
673;no
673;yes
673;no
673;yes
673;yes
673;no
673;yes
673;yes
673;yes
673;no
673;yes
673;no
673;yes
673;no
673;yes
673;yes
673;no
673;no
673;no
674;no
674;yes
674;no
674;yes
674;yes
674;yes
674;yes
674;yes
674;no
674;yes
674;yes
674;yes
674;yes
674;yes
674;yes
674;no
674;yes
674;no
674;yes
674;yes
674;no
674;no
674;yes
674;yes
674;yes
674;no
674;no
674;no
674;no
674;yes
675;yes
675;yes
675;yes
675;yes
675;yes
675;no
675;no
675;yes
675;no
675;yes
675;no
675;yes
675;no
675;no
675;yes
675;yes
675;yes
675;yes
675;no
675;no
675;no
675;yes
675;yes
675;no
675;yes
675;no
675;yes
675;yes
675;no
675;no
676;yes
676;no
676;yes
676;yes
676;yes
676;yes
676;no
676;yes
676;no
676;no
676;no
676;no
676;no
676;no
676;no
676;yes
676;yes
676;no
676;yes
676;yes
676;yes
676;no
676;no
676;yes
676;yes
676;yes
676;no
676;no
676;yes
676;yes
677;yes
677;no
677;no
677;yes
677;yes
677;no
677;no
677;yes
677;no
677;yes
677;yes
677;yes
677;yes
677;yes
677;yes
677;yes
677;no
677;yes
677;yes
677;no
677;no
677;no
677;no
677;no
677;no
677;no
677;yes
677;yes
677;yes
677;no
678;yes
678;yes
678;no
678;yes
678;no
678;yes
678;no
678;yes
678;no
678;no
678;yes
678;yes
678;yes
