id;country;managed_by;fulfill_via;vendor_inco_term;shipment_mode;late_delivery;late;product_group;sub_classification;vendor;item_description;molecule_test_type;brand;dosage;dosage_form;unit_of_measure_per_pack;line_item_quantity;line_item_value;pack_price;unit_price;manufacturing_site;first_line_designation;weight_kilograms;freight_cost_usd;line_item_insurance_usd
71469;Rwanda;PMO - US;Direct Drop;CIP;Air;0;No;ARV;Pediatric;CIPLA LIMITED;Lamivudine/Stavudine 60/12mg, dispersible tablets, 60 Tabs;Lamivudine/Stavudine;Generic;60/12mg;Chewable/dispersible tablet - FDC;60;672;2466,24;3,67;0,06;Cipla, Goa, India;Yes;50;3011,72;3,46
26397;Kenya;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Orgenics, Ltd;HIV 1/2, Determine Complete HIV Kit, 100 Tests;HIV 1/2, Determine Complete HIV Kit;Determine;N/A;Test kit;100;7318;651302,00;89,00;0,89;Inverness Japan;Yes;2556;29339,63;1074,65
14665;Haiti;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Orgenics, Ltd;HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests;HIV 1/2, Determine HIV Kit, without Lancets;Determine;N/A;Test kit;100;1000;97680,00;97,68;0,98;Inverness Japan;Yes;227;2486,62;210,60
20239;Rwanda;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Adult;HETERO LABS LIMITED;Efavirenz 600mg, tablets, 30 Tabs;Efavirenz;Generic;600mg;Tablet;30;20370;72720,90;3,57;0,12;Hetero Unit III Hyderabad IN;Yes;1751;13244,80;101,95
43085;Lesotho;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Orgenics, Ltd;HIV 1/2, Determine Complete HIV Kit, 100 Tests;HIV 1/2, Determine Complete HIV Kit;Determine;N/A;Test kit;100;2104;168320,00;80,00;0,80;Alere Medical Co., Ltd.;Yes;856;11063,78;173,03
27563;South Africa;PMO - US;Direct Drop;DDP;Ocean;0;No;ARV;Adult;Aurobindo Pharma Limited;Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs;Tenofovir Disoproxil Fumarate;Generic;300mg;Tablet;30;28330;188394,50;6,65;0,22;Aurobindo Unit III, India;Yes;2645;5112,92;406,18
1638;Mozambique;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Orgenics, Ltd;HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests;HIV 1/2, Determine HIV Kit, without Lancets;Determine;N/A;Test kit;100;3000;215970,00;71,99;0,72;Inverness Japan;Yes;682;5298,90;345,55
14988;South Sudan;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Orgenics, Ltd;HIV 1/2, Determine Complete HIV Kit, 100 Tests;HIV 1/2, Determine Complete HIV Kit;Determine;N/A;Test kit;100;337;29993,00;89,00;0,89;Alere Medical Co., Ltd.;Yes;181;4978,09;42,05
54965;Kenya;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Orgenics, Ltd;HIV 1/2, Determine Complete HIV Kit, 100 Tests;HIV 1/2, Determine Complete HIV Kit;Determine;N/A;Test kit;100;1;89,00;89,00;0,89;Inverness Japan;Yes;1233;13753,58;0,19
15005;Nigeria;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Trinity Biotech, Plc;HIV 1/2, Uni-Gold HIV Kit, 20 Tests;HIV 1/2, Uni-Gold HIV Kit;Uni-Gold;N/A;Test kit;20;8018;256576,00;32,00;1,60;Trinity Biotech, Plc;Yes;2607;28595,45;359,72
62521;Cªte d'Ivoire;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Adult;MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES);Abacavir/Lamivudine/Zidovudine 300/150/300mg, tablets, 60 Tabs;Abacavir/Lamivudine/Zidovudine;Generic;300/150/300mg;Tablet - FDC;60;2688;86016,00;32,00;0,53;Mylan (formerly Matrix) Nashik;Yes;421;4022,89;168,59
29427;Vietnam;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Adult;MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES);Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs;Tenofovir Disoproxil Fumarate;Generic;300mg;Tablet;30;3696;24948,00;6,75;0,22;Mylan (formerly Matrix) Nashik;Yes;314;4885,33;53,79
8554;Zambia;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Standard Diagnostics, Inc.;HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included, 25 Tests;HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included;Bioline;N/A;Test kit;25;500;10000,00;20,00;0,80;Standard Diagnostics, Korea;Yes;157;1754,04;19,60
33882;South Africa;PMO - US;Direct Drop;DDP;Ocean;0;No;ARV;Adult;CIPLA LIMITED;Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs;Tenofovir Disoproxil Fumarate;Generic;300mg;Tablet;30;150000;1029000,00;6,86;0,23;Cipla, Goa, India;Yes;10151;19569,93;1697,85
24368;Haiti;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Pediatric;Aurobindo Pharma Limited;Zidovudine 10mg/ml, oral solution, Bottle, 240 ml;Zidovudine;Generic;10mg/ml;Oral solution;240;5730;10887,00;1,90;0,01;Aurobindo Unit III, India;Yes;2254;12791,34;11,19
1109;Cªte d'Ivoire;PMO - US;Direct Drop;FCA;Air;0;No;ARV;Adult;ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV);Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs;Lopinavir/Ritonavir;Aluvia;200/50mg;Tablet;120;10240;420864,00;41,10;0,34;ABBVIE Ludwigshafen Germany;Yes;2523;14806,48;824,89
19348;Mali;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Orgenics, Ltd;HIV 1/2, Clearview Complete Kit, 25 Tests;HIV 1/2, Clearview Complete Kit;Clearview;N/A;Test kit;25;87;8265,00;95,00;3,80;Chembio Diagnostics Sys. Inc.;Yes;40;1333,40;11,59
63561;Zimbabwe;PMO - US;Direct Drop;FCA;Air;0;No;ARV;Pediatric;ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV);Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml;Lopinavir/Ritonavir;Kaletra;80/20mg/ml;Oral solution;300;6914;213089,48;30,82;0,10;ABBVIE (Abbott) Logis. UK;Yes;6090;41141,50;250,81
74602;South Africa;PMO - US;Direct Drop;DDP;Ocean;0;No;ARV;Adult;CIPLA LIMITED;Nevirapine 200mg, tablets, 60 Tabs;Nevirapine;Generic;200mg;Tablet;60;158000;440820,00;2,79;0,05;Cipla, Goa, India;Yes;16768;23721,90;950,41
72832;Cameroon;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Adult;Aurobindo Pharma Limited;Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs;Lamivudine/Tenofovir Disoproxil Fumarate;Generic;300/300mg;Tablet - FDC;30;20993;97617,45;4,65;0,16;Aurobindo Unit VII, IN;Yes;2100;17568,60;120,75
51410;Haiti;PMO - US;Direct Drop;EXW;Ocean;0;No;ARV;Adult;Aurobindo Pharma Limited;Efavirenz 600mg, tablets, 30 Tabs;Efavirenz;Generic;600mg;Tablet;30;39554;130528,20;3,30;0,11;Aurobindo Unit VII, IN;Yes;3823;11051,22;134,18
38632;Haiti;PMO - US;Direct Drop;EXW;Ocean;0;No;ARV;Adult;MICRO LABS LIMITED;Lamivudine 150mg, tablets, 60 Tabs;Lamivudine;Generic;150mg;Tablet;60;960;1651,20;1,72;0,03;Micro labs, Verna, Goa, India;Yes;8385;12336,45;1,70
37031;Vietnam;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Pediatric;Aurobindo Pharma Limited;Lamivudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml;Lamivudine;Generic;10mg/ml;Oral solution;240;370;684,50;1,85;0,01;Aurobindo Unit III, India;Yes;2998;4531,29;0,96
48517;Zimbabwe;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Orgenics, Ltd;HIV 1/2, Determine Complete HIV Kit, 100 Tests;HIV 1/2, Determine Complete HIV Kit;Determine;N/A;Test kit;100;1845;132840,00;72,00;0,72;Inverness Japan;Yes;1000;18841,09;286,40
79141;Kenya;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Trinity Biotech, Plc;HIV 1/2, Uni-Gold HIV Kit, 20 Tests;HIV 1/2, Uni-Gold HIV Kit;Uni-Gold;N/A;Test kit;20;516;16512,00;32,00;1,60;Trinity Biotech, Plc;Yes;174;2061,80;27,24
57513;Angola;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Trinity Biotech, Plc;HIV 1/2, Uni-Gold HIV Kit, 20 Tests;HIV 1/2, Uni-Gold HIV Kit;Uni-Gold;N/A;Test kit;20;500;16000,00;32,00;1,60;Trinity Biotech, Plc;Yes;260;9597,90;34,50
4722;Namibia;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Trinity Biotech, Plc;HIV 1/2, Uni-Gold HIV Kit, 20 Tests;HIV 1/2, Uni-Gold HIV Kit;Uni-Gold;N/A;Test kit;20;650;20800,00;32,00;1,60;Trinity Biotech, Plc;Yes;220;7078,90;33,28
55053;Guyana;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Adult;Aurobindo Pharma Limited;Stavudine 15mg, capsules, 60 Caps;Stavudine;Generic;15mg;Capsule;60;10;13,00;1,30;0,02;Aurobindo Unit III, India;Yes;1;618,89;0,02
15984;South Africa;PMO - US;Direct Drop;DDP;Ocean;0;No;ARV;Adult;CIPLA LIMITED;Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs;Tenofovir Disoproxil Fumarate;Generic;300mg;Tablet;30;137654;944306,44;6,86;0,23;Cipla, Goa, India;Yes;9147;11314,20;1558,11
70471;South Africa;PMO - US;Direct Drop;DDP;Air;0;No;ARV;Pediatric;GLAXOSMITHKLINE EXPORT LIMITED;Abacavir 20mg/ml [Ziagen], oral solution, Bottle, 240 ml;Abacavir;Ziagen;20mg/ml;Oral solution;240;32000;320640,00;10,02;0,04;GSK Mississauga (Canada);Yes;12264;10277,92;529,06
6745;Guyana;PMO - US;Direct Drop;EXW;Air;1;Yes;HRDT;HIV test;Orgenics, Ltd;HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests;HIV 1/2, Determine HIV Kit, without Lancets;Determine;N/A;Test kit;100;442;31819,58;71,99;0,72;Inverness Japan;Yes;100;1928,93;50,91
21199;Haiti;PMO - US;Direct Drop;FCA;Air;0;No;ARV;Pediatric;ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV);Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml;Lopinavir/Ritonavir;Kaletra;80/20mg/ml;Oral solution;300;40;1232,80;30,82;0,10;ABBVIE (Abbott) Logis. UK;Yes;61;1257,16;1,27
30274;Haiti;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Orgenics, Ltd;HIV 1/2, Determine Complete HIV Kit, 100 Tests;HIV 1/2, Determine Complete HIV Kit;Determine;N/A;Test kit;100;4000;400000,00;100,00;1,00;Alere Medical Co., Ltd.;Yes;1740;24069,99;494,80
62586;Uganda;PMO - US;Direct Drop;DAP;Air;0;No;ARV;Adult;ASPEN PHARMACARE;Etravirine 100mg [Intelence], tablets, 120 Tabs;Etravirine;Intelence;100mg;Tablet;120;111;3996,00;36,00;0,30;Janssen-Cilag, Latina, IT;Yes;24;330,00;5,60
3094;Vietnam;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Adult;Aurobindo Pharma Limited;Abacavir 300mg, tablets, 60 Tabs;Abacavir;Generic;300mg;Tablet;60;520;13000,00;25,00;0,42;Aurobindo Unit III, India;Yes;137;5260,46;20,80
67739;Cªte d'Ivoire;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Adult;Aurobindo Pharma Limited;Didanosine 250mg, delayed-release capsules, 30 Caps;Didanosine;Generic;250mg;Delayed-release capsules;30;1984;15038,72;7,58;0,25;Aurobindo Unit III, India;Yes;46;1899,89;15,46
21092;South Africa;PMO - US;Direct Drop;DDP;Air;1;Yes;ARV;Adult;Aurobindo Pharma Limited;Efavirenz 600mg, tablets, 30 Tabs;Efavirenz;Generic;600mg;Tablet;30;34560;161395,20;4,67;0,16;Aurobindo Unit III, India;Yes;3240;4263,07;347,97
31709;Cªte d'Ivoire;PMO - US;Direct Drop;FCA;Air;0;No;ARV;Adult;ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV);Ritonavir 100mg [Norvir], film coated tablets, 60 Tabs;Ritonavir;Norvir;100mg;Tablet;60;760;5206,00;6,85;0,11;ABBVIE Ludwigshafen Germany;Yes;97;1575,13;6,44
39075;Ethiopia;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;CHEMBIO DIAGNOSTIC SYSTEMS, INC.;HIV 1/2, Stat-Pak HIV, Kit, 20 Tests;HIV 1/2, Stat-Pak HIV, Kit;Stat-Pak;N/A;Test kit;20;135;3915,00;29,00;1,45;Chembio Diagnostics Sys. Inc.;Yes;47;379,65;5,49
4594;Guyana;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Trinity Biotech, Plc;HIV 1/2, Uni-Gold HIV Kit, 20 Tests;HIV 1/2, Uni-Gold HIV Kit;Uni-Gold;N/A;Test kit;20;1062;33984,00;32,00;1,60;Trinity Biotech, Plc;Yes;1062;3976,33;54,37
3479;Ethiopia;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB);HIV 1/2, SKB Colloidal Gold, Diagnostic Kit, Antibody, 50 Tests;HIV 1/2, Colloidal Gold, Diagnostic Kit, Antibody;Colloidal Gold;N/A;Test kit;1;3510;80730,00;23,00;23,00;KHB Test Kit Facility, Shanghai China;Yes;2535;20083,74;158,23
40901;South Africa;PMO - US;Direct Drop;DDP;Ocean;1;Yes;ARV;Adult;Aurobindo Pharma Limited;Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs;Tenofovir Disoproxil Fumarate;Generic;300mg;Tablet;30;108677;722702,05;6,65;0,22;Aurobindo Unit III, India;Yes;10144;8809,08;1192,46
30349;Zambia;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Trinity Biotech, Plc;HIV 1/2, Uni-Gold HIV Kit, 20 Tests;HIV 1/2, Uni-Gold HIV Kit;Uni-Gold;N/A;Test kit;20;4500;144000,00;32,00;1,60;Trinity Biotech, Plc;Yes;1353;17507,94;178,13
13915;Cameroon;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Orasure Technologies Inc.;HIV 1/2, OraQuick Rapid Antibody Kit, 100 Tests;HIV 1/2, OraQuick Rapid Antibody Kit;OraQuick;N/A;Test kit;100;1000;350000,00;350,00;3,50;Orasure Technologies, Inc;Yes;2090;51331,09;432,95
47638;Guyana;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;CHEMBIO DIAGNOSTIC SYSTEMS, INC.;HIV 1/2, Stat-Pak HIV, Kit, 20 Tests;HIV 1/2, Stat-Pak HIV, Kit;Stat-Pak;N/A;Test kit;20;15;435,00;29,00;1,45;Chembio Diagnostics Sys. Inc.;Yes;6;325,67;0,72
50662;Zambia;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Trinity Biotech, Plc;HIV 1/2, Uni-Gold HIV Kit, 20 Tests;HIV 1/2, Uni-Gold HIV Kit;Uni-Gold;N/A;Test kit;20;7000;224000,00;32,00;1,60;Trinity Biotech, Plc;Yes;2304;33525,96;482,94
8802;Tanzania;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Trinity Biotech, Plc;HIV 1/2, Uni-Gold HIV Kit, 20 Tests;HIV 1/2, Uni-Gold HIV Kit;Uni-Gold;N/A;Test kit;20;839;26848,00;32,00;1,60;Trinity Biotech, Plc;Yes;277;3146,63;52,62
43805;Haiti;PMO - US;Direct Drop;EXW;Ocean;0;No;ARV;Adult;HETERO LABS LIMITED;Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs;Lamivudine/Zidovudine;Generic;150/300mg;Tablet - FDC;60;9227;60990,47;6,61;0,11;Hetero Unit III Hyderabad IN;Yes;813;1922,50;62,70
72377;Zambia;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Trinity Biotech, Plc;HIV 1/2, Uni-Gold HIV Kit, 20 Tests;HIV 1/2, Uni-Gold HIV Kit;Uni-Gold;N/A;Test kit;20;3000;96000,00;32,00;1,60;Trinity Biotech, Plc;Yes;909;10203,10;98,69
73961;Uganda;PMO - US;Direct Drop;FCA;Air;0;No;ARV;Adult;ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV);Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs;Lopinavir/Ritonavir;Aluvia;200/50mg;Tablet;120;480;17356,80;36,16;0,30;ABBVIE Ludwigshafen Germany;Yes;126;1360,34;34,02
37152;Uganda;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Pediatric;EMCURE PHARMACEUTICALS LTD;Atazanavir 150mg, capsules, 60 Caps;Atazanavir;Generic;150mg;Capsule;60;240;6261,60;26,09;0,43;Emcure Plot No.P-2, I.T-B.T. Park, Phase II, MIDC, Hinjwadi, Pune, India;Yes;25;915,09;12,27
69219;Rwanda;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB);HIV 1/2, SKB Colloidal Gold, Diagnostic Kit, Antibody, 50 Tests;HIV 1/2, Colloidal Gold, Diagnostic Kit, Antibody;Colloidal Gold;N/A;Test kit;1;2988;73206,00;24,50;24,50;KHB Test Kit Facility, Shanghai China;Yes;1992;27313,00;90,56
34360;Cªte d'Ivoire;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Adult;MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES);Abacavir/Lamivudine/Zidovudine 300/150/300mg, tablets, 60 Tabs;Abacavir/Lamivudine/Zidovudine;Generic;300/150/300mg;Tablet - FDC;60;2432;72960,00;30,00;0,50;Mylan (formerly Matrix) Nashik;Yes;403;5714,74;120,38
38237;Zimbabwe;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Orgenics, Ltd;HIV 1/2, Determine Complete HIV Kit, 100 Tests;HIV 1/2, Determine Complete HIV Kit;Determine;N/A;Test kit;100;4309;344720,00;80,00;0,80;Inverness Japan;Yes;2124;40520,83;568,79
16619;Zambia;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Adult;Aurobindo Pharma Limited;Lamivudine 150mg, tablets, 60 Tabs;Lamivudine;Generic;150mg;Tablet;60;20000;43000,00;2,15;0,04;Aurobindo Unit III, India;Yes;1044;5145,69;44,20
4650;Mozambique;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test - Ancillary;Orgenics, Ltd;HIV, Lancet, Safety, for HIV Test kits, 100 Pcs;HIV, Lancet, Safety, for HIV Test kits, 100 Pcs;Generic;N/A;Test kit - Ancillary;100;7690;76,90;0,01;0,00;Inverness Japan;Yes;2278;23743,01;0,15
70374;Haiti;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Adult;MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES);Abacavir 300mg, tablets, 60 Tabs;Abacavir;Generic;300mg;Tablet;60;4680;51433,20;10,99;0,18;Mylan (formerly Matrix) Nashik;Yes;487;3463,53;52,87
67195;Guyana;PMO - US;Direct Drop;FCA;Air;0;No;ARV;Pediatric;ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV);Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml;Lopinavir/Ritonavir;Kaletra;80/20mg/ml;Oral solution;300;17;1033,94;60,82;0,20;ABBVIE (Abbott) Logis. UK;Yes;50;828,23;1,06
35699;Cameroon;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Adult;MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES);Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs;Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate;Generic;600/300/300mg;Tablet - FDC;30;76733;855572,95;11,15;0,37;Mylan (formerly Matrix) Nashik;Yes;9268;77756,12;1058,34
35123;Nigeria;PMO - US;Direct Drop;EXW;Air;1;Yes;HRDT;HIV test;Orgenics, Ltd;HIV 1/2, Determine Complete HIV Kit, 100 Tests;HIV 1/2, Determine Complete HIV Kit;Determine;N/A;Test kit;100;3064;272696,00;89,00;0,89;Alere Medical Co., Ltd.;Yes;1244;20602,30;337,32
1110;Cªte d'Ivoire;PMO - US;Direct Drop;FCA;Air;0;No;ARV;Adult;ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV);Ritonavir 100mg [Norvir], capsules, cool, 4 x 84 Caps;Ritonavir;Norvir;100mg;Capsule;336;400;15344,00;38,36;0,11;ABBVIE (Abbott) Logis. UK;Yes;175;7642,97;30,07
19250;Cªte d'Ivoire;PMO - US;Direct Drop;CIP;Air;0;No;ARV;Pediatric;BRISTOL-MYERS SQUIBB;Didanosine 50mg [Videx], chewable tablets, 60 Tabs;Didanosine;Videx;50mg;Chewable/dispersible tablet;60;4245;40327,50;9,50;0,16;BMS Meymac, France;Yes;833;1134,50;86,95
20450;Congo, DRC;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Pediatric;Aurobindo Pharma Limited;Didanosine 125mg, delayed-release capsules, 30 Caps;Didanosine;Generic;125mg;Delayed-release capsules;30;171;1453,50;8,50;0,28;Aurobindo Unit III, India;Yes;81;2782,94;1,80
63401;Uganda;PMO - US;Direct Drop;CIP;Air;0;No;ARV;Adult;ASPEN PHARMACARE;Darunavir 300mg [Prezista], tablets, 120 Tabs;Darunavir;Prezista;300mg;Tablet;120;454;30236,40;66,60;0,55;Aspen-OSD, Port Elizabeth, SA;Yes;79;281,94;37,40
7176;Rwanda;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Trinity Biotech, Plc;HIV 1/2, Uni-Gold HIV Kit, 20 Tests;HIV 1/2, Uni-Gold HIV Kit;Uni-Gold;N/A;Test kit;20;3400;108800,00;32,00;1,60;Trinity Biotech, Plc;Yes;1131;22370,64;174,08
38120;Rwanda;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Adult;Aurobindo Pharma Limited;Nevirapine 200mg, tablets, 60 Tabs;Nevirapine;Generic;200mg;Tablet;60;22500;52875,00;2,35;0,04;Aurobindo Unit III, India;Yes;2145;17858,68;74,13
53002;Rwanda;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Adult;Aurobindo Pharma Limited;Didanosine 400mg, delayed-release capsules, 30 Caps;Didanosine;Generic;400mg;Delayed-release capsules;30;1467;29340,00;20,00;0,67;Aurobindo Unit III, India;Yes;114;4822,01;41,13
5635;Lesotho;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Orasure Technologies Inc.;HIV 1/2, OraQuick Advance HIV Rapid Antibody Kit, 100 Tests;HIV 1/2, OraQuick Advance HIV Rapid Antibody Kit;OraQuick;N/A;Test kit;100;7;2450,00;350,00;3,50;Pacific Biotech, Thailand;Yes;17;587,63;3,92
46228;Zimbabwe;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Pediatric;MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES);Lamivudine/Zidovudine 30/60mg, tablets, 60 Tabs;Lamivudine/Zidovudine;Generic;30/60mg;Tablet - FDC;60;48127;95772,73;1,99;0,03;Mylan (formerly Matrix) Nashik;Yes;2383;18232,17;98,45
35813;Guyana;PMO - US;Direct Drop;FCA;Air;0;No;ARV;Pediatric;ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV);Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml;Lopinavir/Ritonavir;Kaletra;80/20mg/ml;Oral solution;300;141;11590,20;82,20;0,27;ABBVIE (Abbott) Logis. UK;Yes;225;1831,83;24,99
74699;Vietnam;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Adult;CIPLA LIMITED;Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs;Lamivudine/Nevirapine/Stavudine;Generic;150/200/30mg;Tablet - FDC;60;30080;171155,20;5,69;0,09;Cipla, Goa, India;Yes;2933;12067,26;369,01
77677;Tanzania;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Adult;MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES);Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs;Emtricitabine/Tenofovir Disoproxil Fumarate;Generic;200/300mg;Tablet - FDC;30;5000;28700,00;5,74;0,19;Mylan (formerly Matrix) Nashik;Yes;449;2865,22;29,50
73177;Vietnam;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Adult;HETERO LABS LIMITED;Efavirenz 600mg, tablets, 30 Tabs;Efavirenz;Generic;600mg;Tablet;30;983;3184,92;3,24;0,11;Hetero Unit III Hyderabad IN;Yes;93;668,75;3,94
30842;Zimbabwe;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Pediatric;MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES);Lamivudine/Nevirapine/Zidovudine 30/50/60mg, dispersible tablets, 60 Tabs;Lamivudine/Nevirapine/Zidovudine;Generic;30/50/60mg;Chewable/dispersible tablet - FDC;60;813;2845,50;3,50;0,06;Mylan (formerly Matrix) Nashik;Yes;60;1344,94;3,35
5657;Uganda;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;CHEMBIO DIAGNOSTIC SYSTEMS, INC.;HIV 1/2, Stat-Pak HIV, Kit, 20 Tests;HIV 1/2, Stat-Pak HIV, Kit;Stat-Pak;N/A;Test kit;20;1275;34425,00;27,00;1,35;Chembio Diagnostics Sys. Inc.;Yes;483;4193,88;55,08
19685;Zambia;PMO - US;Direct Drop;FCA;Air;0;No;ARV;Pediatric;ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV);Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml;Lopinavir/Ritonavir;Kaletra;80/20mg/ml;Oral solution;300;1500;46230,00;30,82;0,10;ABBVIE (Abbott) Logis. UK;Yes;1374;10365,13;57,19
35808;South Africa;PMO - US;Direct Drop;DDP;Air;1;Yes;ARV;Adult;CIPLA LIMITED;Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs;Tenofovir Disoproxil Fumarate;Generic;300mg;Tablet;30;51920;406014,40;7,82;0,26;Cipla, Goa, India;Yes;3549;3646,13;875,37
30601;Zambia;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Orgenics, Ltd;HIV 1/2, Determine Complete HIV Kit, 100 Tests;HIV 1/2, Determine Complete HIV Kit;Determine;N/A;Test kit;100;2700;194400,00;72,00;0,72;Inverness Japan;Yes;1304;19502,09;419,13
63355;Ghana;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Adult;Aurobindo Pharma Limited;Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs;Lopinavir/Ritonavir;Generic;200/50mg;Tablet;120;3393;73967,40;21,80;0,18;Aurobindo Unit III, India;Yes;901;7326,63;76,04
