id;day;airline;destination;dest_region;dest_size;boarding_area;dept_time;wait_min;cleanliness;safety;satisfaction
1999;Tuesday;UNITED;BALTIMORE;East US;Medium;Gates 60-69;2018-12-31;215,0000000000000;Clean;Very safe;Somewhat satsified
1312;Tuesday;UNITED INTL;LONDON HEATHROW;Europe;Hub;Gates 91-102;2018-12-31;670,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
3132;Tuesday;UNITED;SAN DIEGO;West US;Medium;Gates 60-69;2018-12-31;59,9999999999999;Somewhat clean;Somewhat safe;Somewhat satsified
2563;Tuesday;UNITED;CHICAGO-O'HARE;Midwest US;Hub;Gates 60-69;2018-12-31;180,0000000000000;Somewhat clean;Very safe;Somewhat satsified
2690;Friday;UNITED;CHICAGO-O'HARE;Midwest US;Hub;Gates 60-69;2018-12-31;120,0000000000000;Somewhat clean;Very safe;Somewhat satsified
314;Thursday;UNITED;SAN DIEGO;West US;Medium;Gates 70-90;2018-12-31;122,0000000000000;Clean;Very safe;Very satisfied
2830;Tuesday;UNITED;BURBANK;West US;Small;Gates 70-90;2018-12-31;73,0000000000000;Clean;Very safe;Somewhat satsified
1467;Tuesday;ALASKA;NEW YORK-JFK;East US;Hub;Gates 50-59;2018-12-31;70,0000000000001;Clean;Very safe;Very satisfied
2568;Saturday;JETBLUE;LONG BEACH;West US;Small;Gates 1-12;2018-12-31;93,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
2570;Tuesday;UNITED;CHICAGO-O'HARE;Midwest US;Hub;Gates 60-69;2018-12-31;120,0000000000000;Clean;Very safe;Very satisfied
1437;Wednesday;UNITED;LAS VEGAS;West US;Hub;Gates 60-69;2018-12-31;97,0000000000000;Somewhat clean;Very safe;Somewhat satsified
1725;Monday;AIR CANADA;TORONTO;Canada/Mexico;Hub;Gates 91-102;2018-12-31;270,0000000000000;Somewhat clean;Very safe;Somewhat satsified
1668;Saturday;EMIRATES;DUBAI;Middle East;Hub;Gates 1-12;2018-12-31;135,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
2646;Tuesday;JETBLUE;NEW YORK-JFK;East US;Hub;Gates 1-12;2018-12-31;90,0000000000000;Clean;Somewhat safe;NA
2079;Friday;JETBLUE;LONG BEACH;West US;Small;Gates 1-12;2018-12-31;89,0000000000002;Somewhat clean;Somewhat safe;Neutral
593;Thursday;JETBLUE;BOSTON;East US;Large;Gates 1-12;2018-12-31;102,0000000000000;Clean;Somewhat safe;Very satisfied
2539;Tuesday;JETBLUE;LONG BEACH;West US;Small;Gates 1-12;2018-12-31;75,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
802;Wednesday;AMERICAN;LOS ANGELES;West US;Hub;Gates 50-59;2018-12-31;430,0000000000000;Somewhat clean;Very safe;Somewhat satsified
2851;Tuesday;UNITED;SEATTLE;West US;Hub;Gates 70-90;2018-12-31;112,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
1036;Friday;AIR CANADA;VANCOUVER;Canada/Mexico;Medium;Gates 91-102;2018-12-31;94,9999999999998;Clean;Very safe;Somewhat satsified
2795;Thursday;DELTA;SALT LAKE CITY;West US;Medium;Gates 40-48;2018-12-31;120,0000000000000;Clean;Very safe;NA
1972;Tuesday;UNITED;BALTIMORE;East US;Medium;Gates 60-69;2018-12-31;150,0000000000000;Clean;Very safe;Somewhat satsified
2535;Tuesday;JETBLUE;LONG BEACH;West US;Small;Gates 1-12;2018-12-31;160,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
2591;Tuesday;JETBLUE;BOSTON;East US;Large;Gates 1-12;2018-12-31;117,0000000000000;Clean;Somewhat safe;Somewhat satsified
604;Thursday;JETBLUE;BOSTON;East US;Large;Gates 1-12;2018-12-31;282,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
2303;Tuesday;UNITED;SAN ANTONIO;Midwest US;Medium;Gates 70-90;2018-12-31;120,0000000000000;Clean;Neutral;Somewhat satsified
1675;Saturday;AIR FRANCE/KLM;PARIS-DE GAULLE;Europe;Hub;Gates 1-12;2018-12-31;85,0000000000000;Somewhat clean;Very safe;Somewhat satsified
404;Saturday;UNITED;PHOENIX;West US;Hub;Gates 70-90;2018-12-31;84,9999999999999;Clean;Somewhat safe;Somewhat satsified
357;Friday;LUFTHANSA;FRANKFURT;Europe;Hub;Gates 91-102;2018-12-31;150,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
858;Tuesday;AMERICAN;DALLAS-FT. WORTH;Midwest US;Hub;Gates 50-59;2018-12-31;85,0000000000002;Somewhat clean;Somewhat safe;Somewhat satsified
933;Friday;AIR CANADA;TORONTO;Canada/Mexico;Hub;Gates 91-102;2018-12-31;130,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
2495;Friday;UNITED;CHICAGO-O'HARE;Midwest US;Hub;Gates 60-69;2018-12-31;109,0000000000000;Somewhat clean;Somewhat safe;Very satisfied
2829;Tuesday;UNITED;BURBANK;West US;Small;Gates 70-90;2018-12-31;93,0000000000000;Somewhat clean;Very safe;Somewhat satsified
3159;Tuesday;UNITED;SAN DIEGO;West US;Medium;Gates 60-69;2018-12-31;120,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
537;Thursday;EMIRATES;DUBAI;Middle East;Hub;Gates 1-12;2018-12-31;240,0000000000000;Clean;Very safe;Somewhat satsified
762;Thursday;AIR CANADA;TORONTO;Canada/Mexico;Hub;Gates 91-102;2018-12-31;85,0000000000000;Clean;Somewhat safe;Somewhat satsified
1548;Thursday;DELTA;NEW YORK-JFK;East US;Hub;Gates 40-48;2018-12-31;135,0000000000000;Clean;Very safe;Somewhat satsified
2163;Wednesday;FRONTIER;DENVER;West US;Hub;Gates 20-39;2018-12-31;213,0000000000000;Clean;Very safe;Somewhat satsified
2466;Friday;UNITED;CHICAGO-O'HARE;Midwest US;Hub;Gates 60-69;2018-12-31;109,0000000000000;Clean;Very safe;Very satisfied
407;Saturday;UNITED;PHOENIX;West US;Hub;Gates 70-90;2018-12-31;110,0000000000000;Clean;Very safe;Somewhat satsified
1389;Tuesday;UNITED INTL;SHANGHAI;Asia;Hub;Gates 91-102;2018-12-31;NA;Clean;Very safe;Very satisfied
456;Sunday;UNITED;DALLAS-FT. WORTH;Midwest US;Hub;Gates 60-69;2018-12-31;235,0000000000000;Clean;Very safe;Somewhat satsified
1364;Tuesday;UNITED INTL;KANSAI;Asia;Hub;Gates 91-102;2018-12-31;105,0000000000000;Clean;Very safe;Somewhat satsified
3280;Wednesday;SOUTHWEST;DENVER;West US;Hub;Gates 20-39;2018-12-31;95,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
851;Tuesday;AMERICAN;DALLAS-FT. WORTH;Midwest US;Hub;Gates 50-59;2018-12-31;130,0000000000000;Clean;Very safe;Somewhat satsified
619;Thursday;ALASKA;NEWARK;East US;Hub;Gates 50-59;2018-12-31;120,0000000000000;Clean;Very safe;Somewhat satsified
1818;Monday;UNITED INTL;LONDON HEATHROW;Europe;Hub;Gates 91-102;2018-12-31;275,0000000000000;Clean;Somewhat safe;Somewhat satsified
768;Sunday;ALASKA;NEW YORK-JFK;East US;Hub;Gates 50-59;2018-12-31;150,0000000000000;Clean;Very safe;Very satisfied
1964;Friday;CATHAY PACIFIC;HONG KONG;Asia;Hub;Gates 1-12;2018-12-31;200,0000000000000;Clean;Somewhat safe;Somewhat satsified
2271;Wednesday;UNITED;LOS ANGELES;West US;Hub;Gates 60-69;2018-12-31;115,0000000000000;Average;Somewhat safe;NA
472;Sunday;UNITED;DENVER;West US;Hub;Gates 70-90;2018-12-31;91,0000000000000;Somewhat clean;Very safe;Somewhat satsified
644;Tuesday;ALASKA;WASHINGTON DC-DULLES;East US;Medium;Gates 50-59;2018-12-31;125,0000000000000;Clean;Very safe;Somewhat satsified
417;Saturday;UNITED;PHOENIX;West US;Hub;Gates 70-90;2018-12-31;NA;Average;Somewhat safe;Somewhat satsified
467;Sunday;UNITED;DENVER;West US;Hub;Gates 70-90;2018-12-31;NA;Somewhat clean;Somewhat safe;Somewhat satsified
1310;Tuesday;UNITED INTL;LONDON HEATHROW;Europe;Hub;Gates 91-102;2018-12-31;180,0000000000000;Somewhat clean;Very safe;Very satisfied
2633;Tuesday;UNITED;CHICAGO-O'HARE;Midwest US;Hub;Gates 60-69;2018-12-31;150,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
378;Friday;ALASKA;SAN JOSE DEL CABO;Canada/Mexico;Small;Gates 50-59;2018-12-31;135,0000000000000;Clean;Somewhat safe;Somewhat satsified
2201;Thursday;SOUTHWEST;LAS VEGAS;West US;Hub;Gates 20-39;2018-12-31;165,0000000000000;Clean;Very safe;Somewhat satsified
3221;Thursday;AMERICAN;LOS ANGELES;West US;Hub;Gates 50-59;2018-12-31;75,0000000000000;Clean;Very safe;Somewhat satsified
1491;Wednesday;HAWAIIAN AIR;HONOLULU;West US;Medium;Gates 1-12;2018-12-31;150,0000000000000;Somewhat clean;Somewhat safe;Very satisfied
2228;Wednesday;AER LINGUS;DUBLIN;Europe;Large;Gates 91-102;2018-12-31;225,0000000000000;Somewhat clean;Very safe;Somewhat satsified
2470;Tuesday;UNITED;HONOLULU;West US;Medium;Gates 70-90;2018-12-31;NA;Somewhat clean;Very safe;Somewhat satsified
2419;Wednesday;AIR NEW ZEALAND;AUCKLAND;Australia/New Zealand;Medium;Gates 91-102;2018-12-31;155,0000000000000;Clean;Very safe;Somewhat satsified
2767;Wednesday;UNITED;AUSTIN;Midwest US;Medium;Gates 70-90;2018-12-31;165,0000000000000;Somewhat clean;Very safe;Somewhat satsified
2639;Tuesday;UNITED;CHICAGO-O'HARE;Midwest US;Hub;Gates 60-69;2018-12-31;90,0000000000000;Clean;Very safe;Somewhat satsified
301;Wednesday;SOUTHWEST;LOS ANGELES;West US;Hub;Gates 20-39;2018-12-31;94,9999999999999;Average;Somewhat safe;Somewhat satsified
2972;Wednesday;AMERICAN;CHARLOTTE;East US;Hub;Gates 50-59;2018-12-31;120,0000000000000;Somewhat clean;Neutral;Very satisfied
1631;Thursday;KOREAN AIR;SEOUL;Asia;Hub;Gates 1-12;2018-12-31;265,0000000000000;Clean;Very safe;NA
1994;Tuesday;UNITED;BALTIMORE;East US;Medium;Gates 60-69;2018-12-31;215,0000000000000;Somewhat clean;Very safe;Somewhat satsified
310;Tuesday;UNITED;WASHINGTON DC-DULLES;East US;Medium;Gates 70-90;2018-12-31;95,0000000000001;Clean;Very safe;Somewhat satsified
333;Friday;ALASKA;SAN DIEGO;West US;Medium;Gates 50-59;2018-12-31;66,0000000000000;Clean;Somewhat safe;Somewhat satsified
1465;Wednesday;FRONTIER;DENVER;West US;Hub;Gates 20-39;2018-01-01;299,0000000000000;Clean;Neutral;Very satisfied
482;Sunday;UNITED;DENVER;West US;Hub;Gates 70-90;2018-12-31;341,0000000000000;Average;Very safe;Somewhat satsified
1701;Sunday;AIR FRANCE/KLM;PARIS-DE GAULLE;Europe;Hub;Gates 1-12;2018-12-31;180,0000000000000;Average;Somewhat safe;Neutral
439;Sunday;UNITED;HONOLULU;West US;Medium;Gates 70-90;2018-12-31;NA;Somewhat clean;Somewhat safe;Very satisfied
1697;Sunday;ALASKA;SANTA ANA;West US;Medium;Gates 50-59;2018-12-31;247,0000000000000;Somewhat clean;Very safe;Somewhat satsified
1829;Sunday;ALASKA;RALEIGH-DURHAM;East US;Medium;Gates 50-59;2018-12-31;205,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
1146;Tuesday;SOUTHWEST;LOS ANGELES;West US;Hub;Gates 20-39;2018-12-31;70,0000000000001;Clean;Somewhat safe;Somewhat satsified
2641;Tuesday;UNITED;CHICAGO-O'HARE;Midwest US;Hub;Gates 60-69;2018-12-31;90,0000000000000;Clean;Very safe;Somewhat satsified
3004;Wednesday;AMERICAN;MIAMI;East US;Hub;Gates 50-59;2018-12-31;118,0000000000000;Clean;Somewhat safe;Very satisfied
2800;Thursday;DELTA;SALT LAKE CITY;West US;Medium;Gates 40-48;2018-12-31;155,0000000000000;Somewhat clean;Somewhat safe;Neutral
3052;Tuesday;AMERICAN;MIAMI;East US;Hub;Gates 50-59;2018-12-31;125,0000000000000;Clean;Somewhat safe;Somewhat satsified
234;Wednesday;AMERICAN;LOS ANGELES;West US;Hub;Gates 50-59;2018-12-31;100,0000000000000;Somewhat clean;Very safe;Somewhat satsified
1190;Tuesday;SOUTHWEST;LAS VEGAS;West US;Hub;Gates 20-39;2018-12-31;75,0000000000001;Somewhat clean;Somewhat safe;Somewhat satsified
1361;Tuesday;UNITED INTL;KANSAI;Asia;Hub;Gates 91-102;2018-12-31;155,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
1861;Sunday;ALASKA;KAHULUI;West US;Small;Gates 50-59;2018-12-31;145,0000000000000;Somewhat clean;Very safe;Somewhat satsified
2555;Tuesday;JETBLUE;LONG BEACH;West US;Small;Gates 1-12;2018-12-31;60,0000000000000;Somewhat clean;Very safe;Somewhat satsified
1054;Friday;AIR CANADA;CALGARY;Canada/Mexico;Medium;Gates 91-102;2018-12-31;175,0000000000000;Clean;Very safe;Very satisfied
1057;Friday;AIR CANADA;CALGARY;Canada/Mexico;Medium;Gates 91-102;2018-12-31;295,0000000000000;Clean;Somewhat safe;Somewhat satsified
2785;Sunday;WOW;REYKJAVIK;Europe;Small;Gates 1-12;2018-12-31;195,0000000000000;Somewhat clean;Very safe;Somewhat satsified
777;Thursday;UNITED INTL;SAN JOSE DEL CABO;Canada/Mexico;  Small  ;Gates 91-102;2018-12-31;443,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
606;Thursday;JETBLUE;BOSTON;East US;Large;Gates 1-12;2018-12-31;132,0000000000000;Clean;Somewhat safe;Neutral
307;Wednesday;SOUTHWEST;LOS ANGELES;West US;Hub;Gates 20-39;2018-12-31;60,0000000000000;Somewhat clean;Neutral;Somewhat satsified
1394;Tuesday;UNITED INTL;PARIS-DE GAULLE;Europe;Hub;Gates 91-102;2018-12-31;195,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
2611;Saturday;AEROMEXICO;MEXICO CITY;Canada/Mexico;Hub;Gates 1-12;2018-12-31;120,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
1636;Thursday;KOREAN AIR;SEOUL;Asia;Hub;Gates 1-12;2018-12-31;195,0000000000000;Clean;Very safe;Somewhat satsified
2115;Monday;UNITED INTL;MEXICO CITY;Canada/Mexico;Hub;Gates 91-102;2018-12-31;370,0000000000000;Somewhat clean;Very safe;Somewhat satsified
236;Wednesday;AMERICAN;LOS ANGELES;West US;Hub;Gates 50-59;2018-12-31;115,0000000000000;Average;Somewhat safe;Neutral
1399;Tuesday;UNITED INTL;PARIS-DE GAULLE;Europe;Hub;Gates 91-102;2018-12-31;105,0000000000000;Somewhat clean;Very safe;Somewhat satsified
1947;Saturday;AIR FRANCE/KLM;PARIS-DE GAULLE;Europe;Hub;Gates 1-12;2018-12-31;185,0000000000000;Somewhat clean;Very safe;Somewhat satsified
424;Sunday;UNITED;INDIANAPOLIS;Midwest US;Medium;Gates 60-69;2018-12-31;113,0000000000000;Somewhat clean;Very safe;Somewhat satsified
3094;Sunday;COPA;PANAMA CITY;Central/South America;Medium;Gates 1-12;2018-12-31;113,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
3253;Tuesday;UNITED;SAN DIEGO;West US;Medium;Gates 70-90;2018-12-31;360,0000000000000;Somewhat clean;Somewhat safe;Neutral
459;Sunday;ALASKA;LAS VEGAS;West US;Hub;Gates 50-59;2018-12-31;90,0000000000000;Clean;Very safe;Neutral
2783;Sunday;WOW;REYKJAVIK;Europe;Small;Gates 1-12;2018-12-31;160,0000000000000;Somewhat clean;Very safe;Somewhat satsified
671;Thursday;UNITED;NEWARK;East US;Hub;Gates 70-90;2018-12-31;165,0000000000000;Clean;Very safe;Somewhat satsified
779;Wednesday;AMERICAN;LOS ANGELES;West US;Hub;Gates 50-59;2018-12-31;120,0000000000000;Clean;Very safe;Somewhat satsified
1258;Thursday;CHINA EASTERN;SHANGHAI;Asia;Hub;Gates 1-12;2018-12-31;130,0000000000000;Clean;Very safe;Somewhat satsified
1804;Monday;UNITED INTL;LONDON HEATHROW;Europe;Hub;Gates 91-102;2018-12-31;140,0000000000000;Somewhat clean;Very safe;Somewhat satsified
1934;Saturday;AIR FRANCE/KLM;PARIS-DE GAULLE;Europe;Hub;Gates 1-12;2018-12-31;305,0000000000000;Clean;Very safe;Somewhat satsified
2071;Thursday;AMERICAN;PHILADELPHIA;East US;Large;Gates 50-59;2018-12-31;147,0000000000000;Somewhat clean;Very safe;Somewhat satsified
418;Sunday;UNITED;HONOLULU;West US;Medium;Gates 70-90;2018-12-31;195,0000000000000;Somewhat clean;Very safe;Somewhat satsified
1475;Tuesday;ALASKA;NEW YORK-JFK;East US;Hub;Gates 50-59;2018-12-31;280,0000000000000;Somewhat clean;Neutral;Somewhat satsified
2260;Wednesday;WOW;REYKJAVIK;Europe;Small;Gates 91-102;2018-12-31;430,0000000000000;Somewhat clean;Very safe;Somewhat satsified
1742;Saturday;CATHAY PACIFIC;HONG KONG;Asia;Hub;Gates 1-12;2018-12-31;215,0000000000000;Clean;Very safe;Very satisfied
1940;Saturday;AIR FRANCE/KLM;PARIS-DE GAULLE;Europe;Hub;Gates 1-12;2018-12-31;185,0000000000000;Average;Somewhat safe;Somewhat satsified
2114;Monday;UNITED INTL;MEXICO CITY;Canada/Mexico;Hub;Gates 91-102;2018-12-31;NA;Average;Somewhat safe;Somewhat satsified
1125;Tuesday;SOUTHWEST;SAN DIEGO;West US;Medium;Gates 20-39;2018-12-31;90,0000000000000;Somewhat clean;Somewhat safe;Very satisfied
1867;Tuesday;UNITED;LOS ANGELES;West US;Hub;Gates 60-69;2018-12-31;150,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
1960;Friday;CATHAY PACIFIC;HONG KONG;Asia;Hub;Gates 1-12;2018-12-31;165,0000000000000;Somewhat clean;Neutral;Neutral
2313;Wednesday;QANTAS;SYDNEY;Australia/New Zealand;Hub;Gates 1-12;2018-12-31;165,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
756;Sunday;ALASKA;NEW YORK-JFK;East US;Hub;Gates 50-59;2018-12-31;125,0000000000000;Clean;Very safe;Somewhat satsified
957;Tuesday;ALASKA;NEW YORK-JFK;East US;Hub;Gates 50-59;2018-12-31;160,0000000000000;Clean;Somewhat safe;Somewhat satsified
2295;Wednesday;QANTAS;SYDNEY;Australia/New Zealand;Hub;Gates 1-12;2018-12-31;195,0000000000000;Clean;Very safe;NA
2930;Friday;TURKISH AIRLINES;ISTANBUL;Middle East;Hub;Gates 91-102;2018-12-31;255,0000000000000;Clean;Somewhat safe;Very satisfied
2990;Wednesday;AMERICAN;MIAMI;East US;Hub;Gates 50-59;2018-12-31;118,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
1815;Monday;UNITED INTL;LONDON HEATHROW;Europe;Hub;Gates 91-102;2018-12-31;155,0000000000000;Somewhat clean;Very safe;Somewhat satsified
2061;Friday;UNITED;NEWARK;East US;Hub;Gates 70-90;2018-12-31;120,0000000000000;Somewhat clean;Somewhat safe;Very satisfied
1561;Thursday;DELTA;NEW YORK-JFK;East US;Hub;Gates 40-48;2018-12-31;115,0000000000000;Clean;NA;Somewhat satsified
3265;Tuesday;UNITED;SAN DIEGO;West US;Medium;Gates 70-90;2018-12-31;82,0000000000000;Clean;Somewhat safe;Somewhat satsified
1381;Tuesday;UNITED INTL;SHANGHAI;Asia;Hub;Gates 91-102;2018-12-31;175,0000000000000;Somewhat clean;Somewhat safe;Neutral
991;Friday;LUFTHANSA;MUNICH;Europe;Hub;Gates 91-102;2018-12-31;175,0000000000000;Clean;Very safe;Somewhat satsified
484;Sunday;ALASKA;PORTLAND;West US;Medium;Gates 50-59;2018-12-31;178,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
2110;Friday;JETBLUE;LONG BEACH;West US;Small;Gates 1-12;2018-12-31;109,0000000000000;Clean;Somewhat safe;Somewhat satsified
2369;Tuesday;JETBLUE;FT. LAUDERDALE;East US;Large;Gates 1-12;2018-12-31;136,0000000000000;Clean;Very safe;Somewhat satsified
2393;Wednesday;UNITED INTL;SYDNEY;Australia/New Zealand;Hub;Gates 91-102;2018-12-31;335,0000000000000;Clean;Somewhat safe;Somewhat satsified
395;Friday;ALASKA;LOS ANGELES;West US;Hub;Gates 50-59;2018-12-31;205,0000000000000;Somewhat clean;Very safe;Somewhat satsified
1456;Tuesday;ALASKA;NEW YORK-JFK;East US;Hub;Gates 50-59;2018-12-31;70,0000000000001;Clean;Very safe;Very satisfied
1910;Saturday;AIR FRANCE/KLM;PARIS-DE GAULLE;Europe;Hub;Gates 1-12;2018-12-31;140,0000000000000;Somewhat clean;Neutral;Very satisfied
1625;Thursday;KOREAN AIR;SEOUL;Asia;Hub;Gates 1-12;2018-12-31;445,0000000000000;Clean;Very safe;Very satisfied
1494;Wednesday;HAWAIIAN AIR;HONOLULU;West US;Medium;Gates 1-12;2018-12-31;90,0000000000000;Somewhat clean;Very safe;Somewhat satsified
3226;Thursday;ALASKA;PORTLAND;West US;Medium;Gates 50-59;2018-12-31;190,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
1938;Tuesday;UNITED;BOSTON;East US;Large;Gates 70-90;2018-12-31;160,0000000000000;Clean;Very safe;Very satisfied
1303;Tuesday;UNITED INTL;LONDON HEATHROW;Europe;Hub;Gates 91-102;2018-12-31;140,0000000000000;Clean;Very safe;Neutral
3191;Thursday;DELTA;LOS ANGELES;West US;Hub;Gates 40-48;2018-12-31;NA;Somewhat clean;Very safe;Somewhat satsified
1013;Friday;AIR CANADA;VANCOUVER;Canada/Mexico;Medium;Gates 91-102;2018-12-31;185,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
1663;Saturday;EMIRATES;DUBAI;Middle East;Hub;Gates 1-12;2018-12-31;225,0000000000000;NA;Very safe;Very satisfied
1136;Tuesday;SOUTHWEST;LOS ANGELES;West US;Hub;Gates 20-39;2018-12-31;70,0000000000001;Average;Somewhat safe;Somewhat satsified
1713;Sunday;AIR FRANCE/KLM;PARIS-DE GAULLE;Europe;Hub;Gates 1-12;2018-12-31;135,0000000000000;Average;Very safe;Somewhat satsified
1185;Thursday;DELTA;NEW YORK-JFK;East US;Hub;Gates 40-48;2018-12-31;120,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
1402;Tuesday;UNITED INTL;PARIS-DE GAULLE;Europe;Hub;Gates 91-102;2018-12-31;135,0000000000000;Somewhat clean;Somewhat safe;NA
1649;Saturday;VIRGIN ATLANTIC;LONDON HEATHROW;Europe;Hub;Gates 1-12;2018-12-31;170,0000000000000;Somewhat clean;Very safe;Somewhat satsified
1956;Tuesday;UNITED;BOSTON;East US;Large;Gates 70-90;2018-12-31;115,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
1988;Friday;AIR FRANCE/KLM;AMSTERDAM;Europe;Hub;Gates 1-12;2018-12-31;205,0000000000000;Somewhat clean;Very safe;Somewhat satsified
2220;Thursday;SOUTHWEST;PHOENIX;West US;Hub;Gates 20-39;2018-12-31;95,0000000000000;Somewhat clean;Very safe;Very satisfied
2312;Thursday;AMERICAN;CHICAGO-O'HARE;Midwest US;Hub;Gates 50-59;2018-12-31;165,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
2614;Saturday;INTERJET;GUADALAJARA;Canada/Mexico;Medium;Gates 1-12;2018-12-31;165,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
2798;Thursday;DELTA;SALT LAKE CITY;West US;Medium;Gates 40-48;2018-12-31;110,0000000000000;Somewhat clean;Very safe;Somewhat satsified
2525;Saturday;UNITED;NEWARK;East US;Hub;Gates 70-90;2018-12-31;150,0000000000000;Clean;Neutral;Very satisfied
1496;Wednesday;HAWAIIAN AIR;HONOLULU;West US;Medium;Gates 1-12;2018-12-31;135,0000000000000;Clean;Somewhat safe;Very satisfied
1640;Saturday;VIRGIN ATLANTIC;LONDON HEATHROW;Europe;Hub;Gates 1-12;2018-12-31;170,0000000000000;Clean;Very safe;Very satisfied
2724;Friday;UNITED;KAHULUI;West US;Small;Gates 60-69;2018-12-31;107,0000000000000;Clean;Very safe;Somewhat satsified
3131;Sunday;ALASKA;NEWARK;East US;Hub;Gates 50-59;2018-12-31;84,9999999999999;Clean;Very safe;Very satisfied
1285;Thursday;CHINA SOUTHERN;WUHAN;Asia;Medium;Gates 1-12;2018-12-31;195,0000000000000;Clean;Very safe;Very satisfied
2881;Friday;EVA AIR;TAIPEI;Asia;Hub;Gates 91-102;2018-12-31;130,0000000000000;Clean;Very safe;Very satisfied
807;Wednesday;AMERICAN;LOS ANGELES;West US;Hub;Gates 50-59;2018-12-31;100,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
3147;Thursday;DELTA;SALT LAKE CITY;West US;Medium;Gates 40-48;2018-12-31;14,9999999999999;Somewhat clean;Very safe;Somewhat satsified
2225;Wednesday;AER LINGUS;DUBLIN;Europe;Large;Gates 91-102;2018-12-31;300,0000000000000;Somewhat clean;Somewhat safe;Neutral
1935;Saturday;AIR FRANCE/KLM;PARIS-DE GAULLE;Europe;Hub;Gates 1-12;2018-12-31;125,0000000000000;Somewhat clean;Very safe;Somewhat satsified
1843;Wednesday;SOUTHWEST;SAN DIEGO;West US;Medium;Gates 20-39;2018-12-31;55,0000000000001;Average;Somewhat safe;Somewhat satsified
361;Friday;LUFTHANSA;FRANKFURT;Europe;Hub;Gates 91-102;2018-12-31;145,0000000000000;Somewhat clean;Very safe;Somewhat satsified
454;Sunday;UNITED;DALLAS-FT. WORTH;Midwest US;Hub;Gates 60-69;2018-12-31;175,0000000000000;Somewhat clean;Very safe;Somewhat satsified
