
x,daysSinceFirstPurch, shoppingCartValue, gender, voucher, returned, boughtAgain
4242,32,53.5 ,male,0,       0,1
4243,42,53.9 ,female,0,       0,0
4244,24,67.0 ,male,0,       0,1
4245,39,90.3 ,male,0,       0,1
4246,66,117.  ,male,0,       0,1
4247,15,51.1 ,female,0,       1,0
4248,21,84.3 ,female,1,        1,0
4249,17,113.  ,female,0,       0,1
4250,18,70.5 ,female,0,       0,1
4251, 6,52.0 ,male,0,       0,0
4252,30,53.7 ,male,0,       0,0
4253,54,409.  ,male,0,       1,1
4254,21,146.  ,male,0,       0,1
4255,43,48.9 ,male,0,       0,0
4256,29,145.  ,female,0,       0,1
4257,24,59.4 ,female,0,       0,0
4258,74,44.1 ,male,1,        0,1
4259,29,89.8 ,male,0,       0,1
4260,26,91.7 ,male,1,        0,1
4261,53,39.6 ,female,1,        0,0
4262,51,412.  ,female,0,       1,0
4263,16,92.8 ,female,1,        0,1
4264,75,131.  ,female,0,       0,1
4265,73,97.8 ,female,0,       0,1
4266,33,127.  ,male,0,       0,1
4267,71,40.0 ,male,0,       1,0
4268,40,134.  ,male,0,       0,1
4269,23,46.6 ,female,0,       0,0
4270,52,257.  ,male,0,       1,1
4271,21,72.1 ,female,1,        0,0
4272,52,64.9 ,male,0,       0,1
4273,37,115.  ,male,0,       0,0
4274,44,71.6 ,female,0,       0,1
4275,10,53.1 ,female,0,       0,1
4276,15,84.0 ,male,0,       0,1
4277,21,57.1 ,female,0,       0,1
4278,14,41.2 ,female,0,       1,1
4279,10,54.0 ,male,0,       0,1
4280,24,128.  ,male,0,       1,1
4281,35,195.  ,female,0,       0,1
4282,22,128.  ,female,0,       0,1
4283,43,27.6 ,female,0,       0,1
4284,60,189.  ,female,0,       0,1
4285,16,84.7 ,female,0,       0,1
4286,29,65.1 ,female,0,       0,1
4287,62,77.1 ,female,0,       0,1
4288,25,64.6 ,male,0,       0,1
4289,48,266.  ,male,0,       0,1
4290,28,44.1 ,female,0,       0,1
4291,20,45.7 ,female,0,       0,1
4292,35,48.7 ,male,0,       0,1
4293,71,56.4 ,female,1,        0,0
4294,61,75.9 ,female,0,       0,1
4295,61,47.0 ,female,1,        0,0
4296,32,93.2 ,female,0,       0,1
4297,16,56.6 ,female,0,       0,1
4298,51,55.2 ,male,0,       0,1
4299,20,84.2 ,male,1,        0,1
4300,35,34.1 ,female,0,       0,1
4301,11,91.0 ,male,0,       0,1
4302,29,42.2 ,female,0,       1,0
4303,46,93.4 ,female,0,       0,1
4304,15,384.  ,female,1,        0,1
4305,39,39.9 ,male,0,       0,1
4306,14,81.9 ,female,0,       0,1
4307,28,44.8 ,male,0,       0,0
4308,31,27.6 ,female,0,       0,0
4309,49,64.4 ,female,0,       0,1
4310,68,70.3 ,male,0,       0,1
4311,42,53.6 ,female,0,       0,1
4312,46,99.1 ,male,0,       0,1
4313,61,210.  ,male,1,        1,1
4314,23,195.  ,female,0,       0,1
4315,30,41.9 ,female,0,       1,0
4316,48,134.  ,female,0,       1,0
4317,51,32.9 ,male,0,       1,1
4318, 9,59   ,female,1,        1,1
4319,45,56.8 ,male,1,        0,1
4320,28,47.7 ,female,0,       0,1
4321,42,184.  ,male,0,       0,1
4322,23,92.6 ,male,1,        0,1
4323,30,123.  ,male,0,       0,0
4324,64,124.  ,male,0,       0,0
4325,26,46.5 ,female,1,        0,0
4326,51,34.5 ,male,0,       0,1
4327,63,133.  ,female,0,       0,1
4328,38,80.4 ,female,0,       0,1
4329,43,41.1 ,female,1,        0,0
4330,38,52.6 ,female,0,       0,1
4331,22,39.0 ,female,1,        0,0
4332,30,54.6 ,male,0,       0,0
4333,38,42.9 ,female,0,       0,1
4334,29,56.5 ,male,0,       1,1
4335,60,161.  ,female,1,        0,1
4336, 8,37.3 ,female,0,       0,1
4337,20,46.7 ,male,0,       0,0
4338,28,52.7 ,male,0,       1,0
4339,34,41.0 ,female,0,       0,1
4340,16,56.8 ,female,0,       1,1
4341,55,114.  ,female,0,       0,1
4342,19,59.7 ,female,0,       0,0
4343,56,154.  ,female,0,       1,0
4344,16,50.5 ,female,0,       0,1
4345,19,56.0 ,female,1,        0,0
4346,36,76.1 ,female,1,        0,1
4347,18,91.6 ,male,0,       1,0
4348,14,61.8 ,female,0,       0,0
4349,26,88.0 ,female,0,       1,0
4350,14,83.6 ,female,1,        0,1
4351,46,237.  ,male,0,       0,1
4352,89,147.  ,male,0,       0,1
4353,39,57.9 ,female,1,        1,0
4354,18,62.9 ,female,0,       0,1
4355,23,116.  ,female,0,       0,1
4356,54,75.3 ,female,0,       0,0
4357,44,172.  ,female,0,       1,0
4358,38,86.6 ,female,1,        1,1
4359,19,74.9 ,female,0,       1,0
4360,22,94.2 ,female,1,        0,1
4361,21,60.3 ,female,0,       0,0
4362,53,172.  ,female,0,       0,0
4363,31,95.6 ,male,0,       0,1
4364,36,70.4 ,female,1,        0,0
4365,27,50.4 ,female,0,       0,1
4366,47,46.9 ,female,1,        0,0
4367,39,42.9 ,male,0,       0,1
4368,61,27.8 ,male,1,        0,0
4369,26,94.0 ,male,0,       0,1
4370,20,70.9 ,female,0,       0,1
4371,28,244.  ,female,0,       0,0
4372,49,51.4 ,female,1,        0,1
4373,40,194.  ,male,0,       0,0
4374,26,101.  ,male,0,       1,1
4375,18,119.  ,female,0,       0,0
4376,43,54.2 ,female,0,       0,1
4377,26,92.3 ,female,1,        0,1
4378,17,77.8 ,female,0,       1,0
4379,25,102.  ,male,0,       0,1
4380, 6,96.1 ,female,0,       1,0
4381, 9,46.2 ,female,0,       0,1
4382,10,149.  ,male,0,       0,1
4383,19,115.  ,male,0,       0,0
4384,57,194.  ,female,0,       0,1
4385,38,94.6 ,male,1,        0,0
4386,40,75.7 ,female,0,       0,1
4387,57,114.  ,female,0,       0,1
4388,40,63.2 ,female,0,       0,0
4389,26,67.4 ,male,1,        0,0
4390,19,63.3 ,female,0,       0,0
4391,24,60.8 ,female,0,       0,1
4392,46,79.4 ,female,0,       0,1
4393,33,55.6 ,male,0,       0,1
4394,21,73.8 ,female,0,       0,0
4395,21,97.3 ,female,1,        0,0
4396,36,48.6 ,female,0,       0,1
4397,14,179.  ,female,0,       0,1
4398,39,75.0 ,male,1,        0,0
4399,84,166.  ,male,1,        0,1
4400,37,46.0 ,male,0,       0,0
4401,25,81.3 ,female,0,       0,0
4402,34,64.6 ,female,1,        1,1
4403,36,63.4 ,female,0,       0,0
4404,35,122.  ,female,0,       1,0
4405,27,74.6 ,female,1,        0,1
4406,62,41.7 ,male,1,        0,1
4407,63,115.  ,male,0,       1,1
4408,19,60.2 ,female,0,       0,1
4409, 5,95.0 ,female,0,       0,1
4410,11,43.6 ,female,0,       0,1
4411,46,48.4 ,female,1,        0,1
4412,12,122.  ,male,0,       0,1
4413,49,79.6 ,female,0,       0,1
4414,23,168.  ,female,0,       0,1
4415,10,53.4 ,female,0,       0,1
4416,25,62.6 ,female,1,        0,1
4417,52,82.8 ,female,0,       0,1
4418,36,52.0 ,female,0,       0,1
4419,38,66.6 ,male,0,       0,0
4420,44,101.  ,female,0,       0,1
4421,57,60.1 ,female,0,       0,1
4422,28,129.  ,female,0,       0,1
4423,36,45.0 ,male,0,       0,0
4424,78,138.  ,female,0,       0,1
4425,19,44.4 ,female,1,        0,0
4426,58,172.  ,female,0,       0,0
4427,40,71.5 ,female,0,       0,1
4428,33,93.1 ,female,0,       0,1
4429,69,160.  ,male,0,       0,0
4430,73,27.3 ,female,0,       0,1
4431,34,49.2 ,female,0,       0,0
4432,17,169.  ,female,0,       1,0
4433,18,35.4 ,female,0,       0,1
4434,64,44.1 ,female,0,       0,1
4435,66,195.  ,male,0,       0,0
4436,52,99.2 ,female,0,       0,1
4437,33,72.6 ,female,0,       0,0
4438,36,157.  ,male,0,       0,1
4439,40,63.8 ,female,0,       0,0
4440,41,55.6 ,female,0,       0,1
4441,22,128.  ,female,0,       0,1
4442,41,47.6 ,female,0,       0,0
4443,45,70.9 ,female,1,        0,0
4444,49,141.  ,female,0,       0,0
4445,41,101.  ,female,0,       0,0
4446,30,50.2 ,female,0,       0,1
4447, 8,171.  ,male,0,       0,1
4448,13,55.4 ,female,0,       0,0
4449,35,129.  ,female,0,       0,1
4450,69,49.4 ,male,0,       1,0
4451,46,102.  ,male,1,        1,0
4452,17,56.2 ,female,0,       1,1
4453,40,161.  ,female,0,       0,1
4454,10,89.6 ,female,1,        0,1
4455,42,55.9 ,female,0,       0,0
4456,46,107.  ,female,0,       0,0
4457,43,45.9 ,female,0,       0,1
4458,27,129.  ,female,1,        0,1
4459,70,37.5 ,male,0,       0,1
4460,48,140.  ,female,0,       0,1
4461,36,66.8 ,female,0,       0,0
4462,11,104.  ,female,0,       0,1
4463,58,194.  ,female,0,       0,0
4464,28,99.2 ,male,0,       0,1
4465,42,113.  ,male,0,       0,1
4466,60,67.5 ,female,1,        1,0
4467,46,96.2 ,female,0,       0,0
4468,14,27.8 ,male,0,       1,0
4469,44,77.8 ,male,0,       0,1
4470,40,94.2 ,male,1,        0,1
4471,39,84.3 ,male,1,        0,0
4472,37,88.3 ,male,0,       1,1
4473,20,116.  ,female,1,        0,0
4474,22,39.6 ,male,0,       0,1
4475,53,222.  ,male,0,       0,1
4476,12,105.  ,female,0,       0,1
4477,   125,275.  ,male,1,        0,1
4478, 5,52.2 ,male,0,       0,0
4479,48,97.2 ,female,1,        0,1
4480,53,28.1 ,male,1,        0,1
4481,81,82.4 ,female,1,        0,0
4482,70,60.6 ,male,0,       0,1
4483,89,59.0 ,female,0,       1,1
4484,36,107.  ,female,0,       0,1
4485,29,27.8 ,male,0,       0,0
4486,18,46.9 ,female,1,        1,0
4487,39,90.0 ,male,0,       0,1
4488,32,105.  ,male,0,       1,1
4489,28,41.4 ,female,0,       0,0
4490,59,103.  ,female,0,       0,1
4491,19,61.0 ,female,0,       1,0
4492,82,69.8 ,male,0,       1,1
4493,55,39.9 ,female,0,       0,1
4494,11,124.  ,female,0,       0,1
4495,42,60.7 ,female,0,       0,1
4496,46,52.2 ,female,0,       0,0
4497,57,53.3 ,female,0,       0,0
4498,16,33.4 ,female,0,       0,1
4499,29,225.  ,female,1,        0,1
4500,41,118.  ,female,0,       0,0
4501,45,130.  ,male,0,       1,0
4502,24,70.9 ,female,0,       0,0
4503,28,79.5 ,male,1,        1,1
4504,47,41.9 ,male,1,        0,1
4505,41,59.9 ,male,0,       0,0
4506,16,50.6 ,female,0,       0,0
4507,18,75.5 ,male,0,       1,1
4508,27,95.9 ,female,1,        0,0
4509,60,29.7 ,male,0,       0,1
4510,37,73.5 ,female,0,       1,0
4511,33,57.0 ,male,0,       0,0
4512,45,72.5 ,male,0,       0,0
4513,49,104.  ,male,1,        0,1
4514,76,146.  ,male,0,       0,1
4515,37,80.2 ,male,0,       0,1
4516,15,78.1 ,female,0,       0,0
4517,39,103.  ,female,0,       0,0
4518,15,70.2 ,male,0,       0,1
4519,42,97.3 ,male,0,       0,1
4520,23,172.  ,male,0,       0,1
4521,17,92.2 ,female,0,       0,1
4522,25,106.  ,male,0,       0,1
4523,44,72.4 ,female,0,       0,0
4524,24,95.3 ,female,1,        0,1
4525,60,90.4 ,male,0,       0,1
4526,43,86.7 ,female,0,       0,0
4527,18,64.3 ,female,0,       0,0
4528,13,65.7 ,female,0,       0,0
4529,47,148.  ,female,0,       0,1
4530,41,106.  ,female,0,       1,1
4531,82,96.1 ,female,0,       0,1
4532,26,97.5 ,female,1,        0,1
4533,18,40.0 ,male,1,        1,0
4534,36,114.  ,female,0,       0,1
4535,23,56.3 ,female,0,       0,1
4536,55,34.5 ,female,0,       1,0
4537,57,234.  ,female,0,       0,1
4538,50,95.2 ,female,0,       0,0
4539,13,94.9 ,male,0,       0,1
4540,15,27.6 ,female,0,       0,1
4541,13,94.9 ,female,0,       0,1
4542,27,42.0 ,female,0,       0,0
4543,30,38.6 ,female,0,       0,1
4544,42,54.9 ,female,0,       0,1
4545, 6,69.8 ,female,0,       0,0
4546,39,38.2 ,female,0,       1,0
4547,29,95.6 ,female,0,       0,0
4548,56,91.4 ,male,0,       1,1
4549,61,94.0 ,male,0,       0,1
4550,21,112.  ,male,0,       1,1
4551,16,91.8 ,male,0,       0,1
4552,30,121.  ,male,0,       0,1
4553,14,71.0 ,male,0,       0,1
4554,46,99.7 ,male,0,       0,1
4555,50,132.  ,female,0,       0,1
4556,49,53.7 ,female,0,       0,1
4557,40,54.8 ,female,0,       0,1
4558,30,71.6 ,male,0,       0,0
4559,76,100.  ,female,1,        0,1
4560, 4,71.7 ,female,0,       0,1
4561, 8,34.1 ,male,0,       0,1
4562,87,133.  ,male,0,       1,0
4563,20,107.  ,female,0,       0,1
4564,32,87.6 ,male,0,       0,1
4565,46,40.7 ,male,0,       0,1
4566,44,146.  ,female,0,       1,1
4567,25,89.1 ,female,1,        1,0
4568,40,294.  ,female,0,       0,1
4569,26,120.  ,female,1,        1,1
4570,10,88.3 ,female,0,       0,1
4571,24,132   ,female,0,       0,1
4572,23,95.8 ,female,0,       1,1
4573,26,133.  ,male,0,       1,0
4574,26,58.7 ,male,0,       1,0
4575,26,55.1 ,male,0,       0,0
4576,15,26.6 ,female,0,       0,1
4577,29,89.7 ,female,0,       1,1
4578,17,53.4 ,female,0,       0,1
4579,30,48.9 ,female,0,       0,1
4580,20,42.6 ,female,0,       0,1
4581,21,47.8 ,female,0,       0,1
4582,31,51.0 ,female,0,       0,0
4583,31,255.  ,female,0,       0,1
4584,48,50.6 ,female,0,       0,1
4585,64,73.9 ,female,0,       1,1
4586,22,32.7 ,female,0,       0,1
4587,34,88.4 ,male,0,       0,1
4588,57,185.  ,female,1,        1,1
4589, 5,36.4 ,female,0,       0,1
4590,33,108.  ,male,0,       0,1
4591, 9,75.4 ,male,0,       0,0
4592,49,60.0 ,male,1,        0,0
4593,13,120.  ,female,0,       0,1
4594,10,80.7 ,female,0,       1,0
4595,10,27.2 ,female,1,        1,0
4596,58,54.8 ,female,0,       0,0
4597,24,114.  ,female,0,       0,1
4598,14,49.8 ,male,0,       0,0
4599,36,76.1 ,male,0,       0,0
4600,20,174.  ,female,1,        0,1
4601,19,132.  ,female,0,       1,1
4602,39,79.1 ,male,0,       0,1
4603,31,101.  ,male,1,        0,1
4604,52,120.  ,female,0,       1,1
4605,18,37.9 ,male,0,       1,0
4606,33,70.4 ,female,0,       0,0
4607,65,62.8 ,female,0,       0,1
4608,43,61.3 ,female,0,       0,1
4609,60,203.  ,male,1,        0,0
4610,36,291.  ,female,0,       0,0
4611,38,85.1 ,male,1,        0,1
4612,46,79.3 ,male,0,       0,1
4613,35,67.3 ,female,0,       1,1
4614,48,160.  ,female,0,       0,0
4615,52,116.  ,female,0,       0,1
4616,31,42.6 ,male,0,       0,0
4617,33,222.  ,male,0,       1,1
4618,32,136.  ,male,0,       0,1
4619,30,78.3 ,female,0,       0,0
4620,51,274.  ,female,0,       1,0
4621,23,151.  ,female,0,       0,0
4622,14,77.9 ,male,0,       1,1
4623,31,34.2 ,male,0,       0,1
4624,37,51.5 ,female,0,       0,0
4625,38,114.  ,female,0,       0,0
4626,50,68.4 ,female,1,        0,1
4627,26,172.  ,male,0,       0,1
4628,21,64.6 ,female,0,       0,1
4629,77,42.7 ,female,0,       0,1
4630, 7,34.9 ,female,0,       1,1
4631,55,60.4 ,female,0,       0,1
4632,29,34.9 ,female,0,       0,0
4633,53,68.2 ,female,1,        0,0
4634,32,40.2 ,female,0,       0,0
4635,12,204.  ,female,0,       0,1
4636,38,90.8 ,female,0,       0,1
4637,21,68.1 ,male,0,       0,1
4638,47,53.6 ,female,0,       0,1
4639,19,78.5 ,male,0,       1,0
4640,18,99.1 ,male,0,       1,1
4641,36,109.  ,female,0,       0,1
4642,28,80.3 ,male,0,       1,1
4643,44,58.7 ,female,0,       0,1
4644,51,158.  ,male,0,       1,1
4645,26,95.3 ,female,0,       0,1
4646,32,47.0 ,female,0,       0,0
4647,17,138.  ,female,0,       1,0
4648,42,62.8 ,female,1,        0,0
4649,14,35.7 ,female,0,       0,0
4650,36,95.0 ,female,0,       0,1
4651,65,90.0 ,female,0,       0,1
4652,29,81.5 ,female,0,       0,0
4653,55,88.9 ,male,1,        0,1
4654,11,138.  ,female,0,       0,1
4655,20,78.4 ,male,0,       0,0
4656,23,89.9 ,female,0,       0,1
4657,52,77.6 ,female,0,       0,1
4658,51,116.  ,male,1,        0,0
4659,34,86.6 ,female,0,       0,1
4660,42,31.1 ,female,0,       0,1
4661,18,57.0 ,female,0,       1,0
4662,39,80.2 ,male,0,       0,1
4663, 9,82.0 ,male,0,       0,0
4664,43,92.3 ,male,1,        0,1
4665,30,50.7 ,male,0,       1,1
4666,39,140.  ,male,0,       0,1
4667,47,46.0 ,male,0,       0,1
4668,38,114.  ,male,0,       0,0
4669,11,108.  ,male,1,        0,1
4670,57,86.1 ,female,0,       0,1
4671,18,272.  ,female,1,        0,0
4672,19,72.2 ,female,0,       0,1
4673,19,158.  ,female,0,       0,1
4674,34,99.5 ,female,0,       0,1
4675,49,76.5 ,female,0,       0,1
4676,48,93.2 ,female,0,       0,1
4677,35,109.  ,male,0,       0,1
4678, 4,75.7 ,female,0,       0,1
4679,25,39.5 ,female,0,       0,0
4680,43,126.  ,female,0,       0,1
4681,20,76.9 ,male,1,        0,1
4682,22,65.3 ,female,0,       0,1
4683, 6,80.8 ,female,0,       0,0
4684,33,38.7 ,female,0,       0,1
4685,22,80.0 ,female,0,       0,1
4686,60,160.  ,male,0,       0,1
4687,15,51.7 ,female,0,       1,1
4688, 5,157.  ,male,0,       0,1
4689,21,95.3 ,male,0,       0,1
4690,53,17.4 ,male,0,       0,1
4691,36,53.6 ,male,0,       0,1
4692,24,119.  ,male,0,       0,1
4693,29,124.  ,female,1,        0,1
4694,15,82.2 ,female,0,       0,1
4695, 8,46.2 ,female,0,       0,1
4696,11,200.  ,male,0,       1,1
4697,24,39.9 ,female,0,       0,1
4698,49,98.9 ,male,0,       0,1
4699,15,43.1 ,female,0,       0,1
4700,53,88.6 ,female,1,        0,1
4701,33,103.  ,female,0,       0,1
4702,28,113.  ,female,1,        0,1
4703,13,70.3 ,female,1,        0,0
4704,58,105.  ,female,0,       0,1
4705,43,43.9 ,male,1,        0,0
4706,59,42.6 ,female,1,        1,0
4707,36,110.  ,female,0,       0,0
4708,61,90.7 ,female,0,       0,0
4709,15,162.  ,male,0,       0,1
4710,12,111.  ,female,0,       0,1
4711,38,68.9 ,female,0,       1,1
4712,   123,547.  ,male,1,        0,1
4713,37,131.  ,male,1,        0,1
4714,69,170.  ,male,0,       0,1
4715,82,64.0 ,female,1,        1,0
4716,20,277.  ,female,0,       0,1
4717,27,58.8 ,male,0,       0,1
4718,29,114.  ,female,0,       0,1
4719,56,85.6 ,female,0,       0,1
4720,43,86.8 ,male,0,       0,1
4721,14,60.0 ,female,0,       0,0
4722,45,72.6 ,male,0,       0,1
4723,55,107.  ,female,0,       0,1
4724,21,154.  ,female,0,       1,0
4725,55,77.0 ,female,1,        0,1
4726,34,111.  ,female,0,       1,1
4727,48,49.2 ,female,1,        0,0
4728,51,72.7 ,female,0,       0,0
4729,24,131.  ,male,0,       1,1
4730,36,166.  ,male,1,        0,1
4731,48,77.8 ,female,0,       0,1
4732,33,237.  ,female,0,       1,0
4733,43,136.  ,female,1,        0,1
4734,24,49.4 ,female,0,       0,1
4735,44,78.0 ,male,0,       1,0
4736,40,203.  ,female,0,       0,1
4737,50,117.  ,female,0,       0,1
4738,17,88   ,male,1,        1,0
4739,18,116.  ,male,0,       0,1
4740,14,117.  ,female,0,       1,1
4741,19,105.  ,female,1,        0,1
4742,22,172.  ,female,0,       0,1
4743, 6,118.  ,female,0,       0,0
4744,26,26.8 ,female,0,       1,0
4745,51,39.6 ,female,0,       1,0
4746,37,70.0 ,male,0,       0,1
4747,11,138.  ,female,0,       0,0
4748,34,112.  ,female,0,       1,1
4749,22,155.  ,female,0,       0,0
4750,53,135.  ,female,0,       0,0
4751,35,156.  ,male,0,       0,1
4752,26,49.7 ,female,0,       1,0
4753, 8,257.  ,male,0,       0,1
4754,13,52.5 ,male,0,       0,1
4755,33,210.  ,female,0,       0,1
4756,55,83.2 ,female,0,       1,0
4757, 7,56.6 ,female,0,       1,1
4758,32,88.5 ,female,0,       0,1
4759,42,52.9 ,male,0,       0,1
4760,73,73.5 ,male,0,       1,0
4761,26,73.9 ,female,0,       1,0
4762,19,102.  ,female,0,       1,1
4763,28,130.  ,female,0,       0,1
4764,45,82.4 ,male,0,       0,1
4765,50,42.4 ,female,1,        0,0
4766,36,393.  ,male,0,       1,0
4767,35,246.  ,female,0,       0,1
4768,34,50.8 ,female,0,       0,0
4769,46,152.  ,female,0,       1,1
4770,18,77.4 ,male,0,       0,1
4771,38,111.  ,male,0,       0,0
4772,10,76.7 ,female,1,        1,1
4773,21,98.6 ,female,0,       1,0
4774,12,139.  ,male,0,       0,0
4775,37,44.1 ,female,0,       0,1
4776,64,75.8 ,female,0,       0,1
4777,19,33.0 ,male,0,       0,1
4778,20,86.8 ,male,0,       0,1
4779,49,96.8 ,female,1,        0,1
4780,33,52.8 ,male,0,       0,1
4781, 8,65.2 ,female,0,       0,1
4782,39,100.  ,male,1,        0,1
4783,36,113.  ,male,0,       0,1
4784, 6,61.4 ,male,0,       0,1
4785, 7,33.9 ,female,0,       0,1
4786,49,126.  ,male,0,       1,1
4787,30,65.9 ,male,0,       0,1
4788,27,57.2 ,male,0,       0,1
4789,41,175.  ,male,0,       0,1
4790,73,86.4 ,male,1,        0,1
4791,24,112.  ,male,0,       0,0
4792,44,141   ,male,0,       0,1
4793,38,115.  ,female,0,       1,1
4794,52,157.  ,female,0,       0,1
4795,49,93.4 ,male,1,        0,1
4796,22,79.2 ,male,0,       0,0
4797,76,166.  ,male,0,       0,1
4798,30,54.9 ,female,0,       1,1
4799,30,68.4 ,female,0,       0,1
4800,17,75.8 ,female,0,       0,1
4801,62,39.3 ,female,0,       0,1
4802,23,94.0 ,female,0,       0,1
4803,53,62.2 ,female,0,       1,0
4804,23,76.6 ,male,0,       0,1
4805,36,143.  ,female,1,        0,1
4806,19,31.6 ,female,0,       0,0
4807,35,195.  ,male,0,       0,1
4808,52,62.7 ,female,0,       0,1
4809,23,46.3 ,female,0,       0,1
4810,59,268.  ,female,0,       1,1
4811,37,56.7 ,female,0,       1,1
4812,34,112.  ,male,0,       0,1
4813,56,78.1 ,female,0,       1,0
4814,20,265.  ,female,0,       0,1
4815,63,47.5 ,male,1,        1,1
4816,46,47.0 ,male,0,       0,1
4817,   104,365.  ,female,0,       0,1
4818,31,99.7 ,female,1,        0,1
4819,39,35.8 ,female,0,       0,1
4820,24,236.  ,male,0,       0,1
4821,44,83.5 ,female,1,        0,0
4822,22,74.9 ,female,1,        1,0
4823,45,76.4 ,female,1,        0,0
4824,63,79.0 ,male,0,       0,1
4825,57,75.7 ,female,1,        0,0
4826,26,36.6 ,female,0,       0,1
4827,19,60.8 ,female,0,       0,1
4828,51,52.2 ,female,0,       0,0
4829,59,47.0 ,female,0,       0,1
4830,46,73.2 ,female,1,        0,0
4831,48,35.9 ,male,0,       0,1
4832,40,94.6 ,female,0,       0,1
4833,16,73.7 ,female,0,       0,1
4834,18,102.  ,male,0,       0,1
4835,19,71.5 ,female,0,       0,1
4836,30,109.  ,female,0,       1,1
4837,23,71.4 ,female,0,       0,1
4838,31,65.0 ,female,0,       0,0
4839,33,164.  ,male,1,        1,0
4840,19,52.9 ,male,1,        0,1
4841,20,81.6 ,male,0,       0,1
4842,33,60.3 ,male,1,        0,0
4843,15,80.0 ,male,0,       0,1
4844,24,66.0 ,female,0,       0,1
4845,43,25.9 ,male,0,       0,1
4846,27,53.4 ,male,0,       0,1
4847,15,56.8 ,female,0,       0,1
4848,33,84.9 ,female,0,       0,0
4849,50,133.  ,female,0,       0,1
4850,25,45.6 ,male,1,        0,0
4851, 7,36.1 ,female,0,       0,1
4852,28,93.6 ,male,0,       0,1
4853,30,89.7 ,female,1,        1,0
4854,24,133.  ,female,1,        0,1
4855,42,65.7 ,female,0,       0,1
4856,63,141.  ,female,0,       0,1
4857,35,223.  ,male,0,       0,1
4858,31,80.7 ,male,0,       0,1
4859,12,52.1 ,female,0,       0,1
4860,45,61.9 ,female,0,       0,1
4861,43,44.1 ,female,1,        0,1
4862,42,76.9 ,female,0,       0,1
4863,68,94.1 ,female,0,       0,1
4864,65,111.  ,female,0,       1,1
4865,23,84.7 ,female,0,       0,1
4866,14,48.4 ,male,0,       0,0
4867,19,45.9 ,female,1,        0,0
4868,21,78.8 ,male,0,       1,1
4869,14,84.8 ,male,0,       0,1
4870,11,121.  ,female,0,       0,1
4871,50,74.5 ,female,0,       1,0
4872,52,73.7 ,female,1,        0,1
4873,28,99.3 ,male,1,        1,0
4874,23,100.  ,female,0,       0,1
4875,60,160.  ,female,0,       0,1
4876,24,62.8 ,female,1,        0,0
4877,20,92.4 ,male,0,       0,1
4878,25,75.4 ,female,0,       0,1
4879,16,49.2 ,female,0,       0,1
4880,59,246.  ,female,0,       0,1
4881,63,85.4 ,female,0,       0,0
4882,28,65.9 ,female,0,       1,0
4883,81,79.0 ,male,0,       0,0
4884,40,55.7 ,male,0,       1,0
4885,49,124.  ,male,0,       1,0
4886,44,82.4 ,female,0,       1,0
4887,50,49.2 ,female,0,       0,0
4888,34,59.4 ,male,1,        0,1
4889,56,58.9 ,female,1,        0,0
4890,29,164.  ,female,0,       0,1
4891,81,111.  ,female,0,       0,1
4892,13,63.8 ,female,1,        0,0
4893,68,63.4 ,female,0,       0,0
4894,19,101.  ,female,0,       0,1
4895,33,63.4 ,male,1,        0,1
4896,18,64.1 ,female,0,       0,0
4897,23,189.  ,female,0,       0,1
4898,26,42.5 ,male,1,        0,0
4899,43,67.3 ,female,0,       1,0
4900,22,96.6 ,female,0,       0,1
4901,35,83.7 ,male,0,       0,1
4902,37,57.0 ,female,0,       0,1
4903,44,81.0 ,female,0,       0,1
4904,28,117.  ,female,0,       0,1
4905,17,45.8 ,male,1,        1,0
4906,21,116.  ,male,0,       1,0
4907,18,45.2 ,female,0,       0,1
4908,53,32.9 ,male,1,        0,1
4909,12,45.8 ,female,1,        0,0
4910,54,43   ,female,0,       1,0
4911,40,63   ,female,1,        0,0
4912,35,62.0 ,female,0,       0,1
4913,20,68.0 ,female,0,       0,0
4914,32,83.4 ,female,0,       1,0
4915,11,62.4 ,female,0,       1,0
4916,57,63.7 ,male,0,       0,1
4917,41,86.8 ,female,0,       0,1
4918,63,87.3 ,male,0,       0,1
4919,16,57.1 ,female,1,        1,0
4920,76,72.8 ,female,0,       0,1
4921,71,174.  ,male,1,        0,1
4922,34,165.  ,female,0,       1,1
4923,15,55.7 ,female,0,       0,0
4924,38,45.1 ,male,1,        0,1
4925,56,91.3 ,male,0,       1,1
4926,19,50.1 ,female,0,       0,1
4927,60,148.  ,female,0,       0,1
4928,69,133.  ,male,0,       0,1
4929,25,55.8 ,female,0,       0,0
4930,36,55.4 ,female,1,        0,1
4931,27,109.  ,female,0,       0,1
4932,51,80.9 ,female,1,        1,0
4933,80,55.6 ,female,1,        0,0
4934,39,213.  ,male,0,       1,1
4935,43,119.  ,male,0,       1,1
4936,52,90.8 ,female,1,        0,0
4937,34,30.9 ,male,1,        0,0
4938,14,48.1 ,female,0,       0,1
4939,16,74.7 ,male,0,       0,0
4940,32,36.3 ,male,0,       0,1
4941,49,98.2 ,female,0,       0,1
4942,21,145.  ,male,1,        0,0
4943, 8,54.2 ,female,0,       1,0
4944,15,55.0 ,male,0,       0,0
4945,27,90.4 ,female,0,       0,0
4946,22,72.1 ,male,0,       0,1
4947,29,79.3 ,male,0,       0,0
4948,37,43.3 ,female,1,        0,0
